상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
끈 롱 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=52065&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bG53U1s%3D,원피스안의 이너로 꼭~ 필요한! 이제는 비침걱정없이 멋스럽게~ (4color),,,19800,,76,"rgb(255, 255, 255);, rgb(219, 204, 183);, rgb(154, 154, 154);, rgb(0, 0, 0);",OPS/SKIRT
벤 더블버튼 베스트 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62384&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm51W15M,"고급지면서도 유니크한 디자인이 돋보이는
원피스&베스트 2way로 활용가능한 원피스!
(2color)",,,89000,,0,"rgb(84, 84, 84);, rgb(0, 0, 0);",OPS/SKIRT
[MADE] 브리즈 핀턱 풀 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61586&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aWx3U1U%3D,"가을에 입기 딱좋은 소재감으로 추천!
체형커버까지 완벽한 부해보임 없는 풀스커트
(3color / M,L)",,,34500,,234,"rgb(181, 160, 136);, rgb(163, 184, 199);, rgb(0, 0, 0);",OPS/SKIRT
리카엘 나시 레이어드 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61007&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aG13Ulw%3D,"아우터, 니트, 맨투맨 어디에나 레이어드 하기 좋은,
활용도 만점 만능 원피스!
(2color) *블랙 3/20(목) 입고예정*",,,32500,,29,"rgb(0, 0, 0);, rgb(242, 239, 228);",OPS/SKIRT
머메이드 새틴 밴딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60990&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm57W19F,"은은한 광택감이 걸음마다 우아한 새틴 스커트,
여성스러운 라인감으로 페미닌한 무드*블랙, 브라운 L사이즈 단독진행*
(F, L /4color)",,39800,27800,30,6,"rgb(242, 237, 225);, rgb(227, 216, 195);, rgb(87, 70, 58);, rgb(0, 0, 0);",OPS/SKIRT
세일러 스트라이프 니트 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59114&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bG53Ul4%3D,"데일리한 스트라이프 패턴
세일러 카라넥으로 사랑스럽게 포인트!
(3color)",,,43500,,16,"rgb(176, 166, 148);, rgb(0, 0, 0);",OPS/SKIRT
키에라 카라 니트 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59106&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bW93Ul8%3D,"깔끔하게 일자로 톡-떨어지는 고급진 무드
배색라인으로 세련되고 착용감도 좋아요
(2color)",,,42000,,7,"rgb(169, 154, 135);, rgb(0, 0, 0);",OPS/SKIRT
루트 주름 니트 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59086&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmt8W19A,어디에나 활용도 좋은 데일리 아이템! 자연스레 훌지는 라인으로 슬림해 보여요 (3color),,,31000,,16,"rgb(168, 144, 118);, rgb(213, 203, 193);, rgb(0, 0, 0);",OPS/SKIRT
르세라 밴딩 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59027&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmt8W19B,원피스 단품만으로도 편하고 멋스럽게 허리라인 밴딩으로 날씬해 보이는 효과! (2color),,,47000,,18,"rgb(84, 84, 84);, rgb(0, 0, 0);",OPS/SKIRT
신드 울 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57272&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aWV%2BVw%3D%3D,"자연스런 A라인, 우아한 실루엣!
울 캐시 혼방으로 소프트한 촉감
(2color)",,63000,18900,70,1,"rgb(179, 131, 108);, rgb(202, 192, 180);",OPS/SKIRT
프로딘 H라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57125&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm15W19D,"생지청 데님, 가을시즌 입기 딱!
쫀~득한 텐션으로 편한 착용감
(55~77)",,,28500,,191,"rgb(26, 32, 42);",OPS/SKIRT
루앙 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55553&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmx9W19M,"매끄럽게 떨어지는 A라인
풀리츠 폭이 풍성해서 핏이 예뻐요
(5color)",,,28500,,71,"rgb(138, 126, 114);, rgb(213, 204, 197);, rgb(0, 0, 0);, rgb(95, 150, 129);, rgb(112, 112, 112);",OPS/SKIRT
H라인 트임 반밴딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55041&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=Zm93UlU%3D,시즌마다 베스트상품!! 데일리 캐주얼룩 신축성있어 착용감도 너무 편해요 (55~77),,,27000,,326,"rgb(50, 70, 107);",OPS/SKIRT
리나 버클 울 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62673&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bGd3UQ%3D%3D,"유행타지 않는 디자인으로 여성스럽고 차분해~
심플한 멋이 느껴지고 버클 포인트로 클래식한 무드
(2color)",,,45800,,2,"rgb(27, 36, 74);, rgb(82, 82, 82);",OPS/SKIRT
밍크퍼 H라인 롱 니트 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62676&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=Z253UA%3D%3D,"안쪽 전체를 밍크로 꽉꽉 채워 겨울에도 입기 좋아요!
달라붙지 않는 H라인에 허리 밴딩으로 편안한 착용감
(3color)",,,25000,,2,"rgb(242, 238, 230);, rgb(0, 0, 0);, rgb(99, 99, 99);",OPS/SKIRT
골지 하이넥 니트 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62653&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm17W14%3D,"롱~한 길이감으로 멋스런 무드로 활용!
비스코스+울혼방으로 맨살 자극없이 부드러워
(3color)",,,42000,,3,"rgb(235, 227, 218);, rgb(153, 153, 153);, rgb(0, 0, 0);",OPS/SKIRT
피엘 A라인 뷔스티에 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62591&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bml%2FW18%3D,"우아하고 고급스러운 라인감으로 우아해!
탄탄하고 힘있는 모직 원단에 도톰해 보온성까지
(2color / S, M)",,,59800,,6,"rgb(51, 38, 19);, rgb(54, 54, 54);",OPS/SKIRT
퀼팅 조끼 스커트 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62592&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmx9W1g%3D,"연말룩 고민하셨던 분들 간단하게 멋내기 좋은 투피스
패딩 소재로 따뜻하고 가볍게 착용!
(2color / 조끼F 스커트 S, M)",,108500,75900,30,0,"rgb(217, 213, 204);, rgb(0, 0, 0);",OPS/SKIRT
[MADE] 클래시 A라인 레더 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62307&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmp%2BW1k%3D,"클래식한 레더 소재에 오묘하게 더해진 크랙패턴,
페미닌에서~캐쥬얼까지, 상의만 바꿔 돌려 입기 좋아요
(M,L / 2color)",,43000,25800,40,12,"rgb(110, 104, 89);, rgb(0, 0, 0);",OPS/SKIRT
리라 샤스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61596&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=Z213Vw%3D%3D,"시즌 구애 없이, 상의 스타일 구애 없이!
부하지않은 볼륨감에 여러 무드로 연출가능한 샤스커트
(2color)",,,22800,,46,"rgb(235, 228, 213);, rgb(0, 0, 0);",OPS/SKIRT
양두 반폴라 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61550&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bGl3Vg%3D%3D,"양두짜임으로 고급스러움은 물론
여유있는 핏에 군살 드러나지 않아서 강추!
(2color)",,36500,14600,60,4,"rgb(96, 115, 73);, rgb(219, 209, 184);",OPS/SKIRT
벌룬 패딩 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61392&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmx0W1Q%3D,"2온스 패딩으로 부해보임 없는!
아방한 벌룬 소매로 여성스럽고 따뜻하게 멋내기 좋아요
(2color)",,67000,46900,30,1,"rgb(0, 0, 0);, rgb(230, 227, 218);",OPS/SKIRT
기모 폴라 레이어드 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61280&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aml3WA%3D%3D,"만능 코디템! 포근한 폴라 디자인으로 겨울까지 쭉-
풍성한 스커트 라인으로 군살커버도 완벽!
(2color)",,,34500,,3,"rgb(242, 240, 233);, rgb(0, 0, 0);",OPS/SKIRT
골프 트윈 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59408&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aGt3UFw%3D,"도톰하게 밀도감 높은 소재에 기모 안감 트윈 플리츠로 스윙할때 정말 예뻐요 (F,L / 3color)",,,58000,,1,"rgb(0, 0, 0);, rgb(148, 125, 104);, rgb(255, 255, 255);",OPS/SKIRT
누아르 패딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59198&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmh8W11F,"한겨울 한파에도 시린 다리를 포근하게~
아방한 라인감으로 사랑스러워요!
(3color)",,,24800,,25,"rgb(0, 0, 0);, rgb(255, 254, 247);, rgb(77, 84, 45);",OPS/SKIRT
울 플리츠 조끼 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57652&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmx4W11G,"갖춰입은 듯 멋스러운 디자인이에요
탄탄한 울 혼방으로 핏감도 예뻐요!
(2color)",,74000,51800,30,12,"rgb(49, 34, 30);, rgb(49, 47, 47);",OPS/SKIRT
스트링 폴라 니트 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57605&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=Z2Z3UF8%3D,"♥블프 라이브특가♥ 전품목 1만원대!
오직 인스타라이브에서만 소개해드려요 :)
(2color)",,36500,15900,56,18,,OPS/SKIRT
패딩 A라인 밴딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57568&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmp6W11A,"1온스 패딩으로 더욱 든든하게~
고객님들이 먼저 찾으시는 반가운 재진행!
(3color)",,,38000,,67,"rgb(146, 128, 104);, rgb(133, 133, 133);, rgb(0, 0, 0);",OPS/SKIRT
골프 썸머 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58857&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bWx3UFk%3D,"인기 많았던 골프스커트 여름버전! 이너팬츠 내장으로 부담없이~ (F,L / 3color)",,,,,3,"rgb(214, 202, 152);, rgb(0, 0, 0);, rgb(255, 255, 255);",OPS/SKIRT
썸머 플라워 프릴 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62027&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm57W11C,"화사한 컬러의 플라워 나염으로 포인트 !
페미닌한 무드를 주는 셔링 디테일 -
(2color)",,,,,8,"rgb(250, 249, 247);, rgb(124, 142, 214);",OPS/SKIRT
[MADE] 치즈 H라인 스커트 JS05084,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62225&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmt%2FW11D,"매시즌 최다판매+최다리뷰 갱신하는
조아맘의 치즈라인!
(3color / M, L)",,,,,577,"rgb(250, 244, 232);, rgb(71, 54, 37);, rgb(0, 0, 0);",OPS/SKIRT
카고 데님 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61078&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=a2t3UFQ%3D,"카고스타일과 데님이 만났어요 요즘 딱 입고싶은 스타일
사이즈대로 예쁘게 입으세요
(55~77)",,,,,1,"rgb(43, 48, 69);",OPS/SKIRT
아엘 패딩 조끼 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62472&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmt%2FW11N,"초경량 1온스 퀼팅으로 가볍고 따뜻하게
조끼 스타일로 레이어드 가능!
(2color)",,,,,2,"rgb(186, 171, 132);, rgb(82, 84, 83);",OPS/SKIRT
시어서커 스트라이프 셔츠 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60639&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bW93U1w%3D,"몸에 들러붙지 않는 시원한 시어서커 소재,
여유핏으로 군살 완벽 커버!
(2color)",,,,,37,"rgb(0, 0, 0);, rgb(116, 134, 148);",OPS/SKIRT
로아 핀턱 주름 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61750&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bGx3U10%3D,"클래식한 매력이 돋보이는 플리츠 주름의
여성스럽게 떨어지는 스커트
(2color)",,,,,5,"rgb(0, 0, 0);, rgb(235, 232, 223);",OPS/SKIRT
마가렛 스트링 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61947&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aWx3U14%3D,"다가오는 여름! 잔잔한 플로럴 패턴으로
그날의 룩을 화사하게 밝혀드려요♡
(3color)",,,,,18,"rgb(202, 227, 204);, rgb(145, 179, 207);, rgb(0, 0, 0);",OPS/SKIRT
아델라인 퍼프소매 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61875&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmh9W15H,"소매라인이 고급스럽고 우아한 텐션원피스
하객룩, 격식룩 완전종결!
(3color)",,,,,2,"rgb(255, 246, 227);, rgb(79, 68, 59);, rgb(0, 0, 0);",OPS/SKIRT
[MADE] 모나코 사파리 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61918&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmx6W15A,"비침 걱정 없이 시원하게 군살 커버!
일상에서 휴가까지 만능으로 멋스럽게
(2color)",,,,,41,"rgb(0, 0, 0);, rgb(207, 201, 174);",OPS/SKIRT
[MADE] 치즈 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62226&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bml8W15B,"우아함 가득 깔끔 A라인 핏에 군살 커버!
앞/뒤 구분 없이, 원하는 스타일로 연출:)
(3color / M,L)",,,,,769,"rgb(242, 241, 233);, rgb(105, 92, 88);, rgb(0, 0, 0);",OPS/SKIRT
