상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
마일드 홀가먼트 5부 니트 (2Types 라운드넥/브이넥),https://www.joamom.co.kr/shop/shopdetail.html?branduid=62274&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=amV8WA%3D%3D,"높은 퀄리티와 부드러운 터치감까지!
램스울 소재로 포근함이 느껴지는 니트
(9color / 2type)",,31500,26800,15,80,"rgb(0, 0, 0);, rgb(41, 87, 55);, rgb(240, 239, 233);, rgb(133, 133, 133);, rgb(117, 48, 70);, rgb(90, 130, 176);, rgb(158, 149, 139);, rgb(173, 122, 194);, rgb(255, 255, 255);",니트
후드 판초 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61551&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bml%2BW15E,"이런 디자인이 세일로 남아있다니!
말도안되는 가격~~ 수량있을때 무조건 겟-!
(2color)",,33000,14500,56,11,"rgb(95, 122, 158);, rgb(247, 247, 247);",니트
봉주르 카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61136&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=amd3U10%3D,"센스있는 레터링에 쨍한 컬러감으로
확실하게 포인트 되는, 니트아이템!
(3color)",,,25000,,42,"rgb(181, 103, 156);, rgb(10, 134, 70);, rgb(36, 50, 77);",니트
캐시 울 보트넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61122&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=aWp3U14%3D,"가벼우면서도 폭닥한 캐시울 소재로 고급스러운,
여릿하게 여성스러운 분위기가 넘 예뻐요
(4color)",,44000,30800,30,5,"rgb(245, 241, 228);, rgb(84, 68, 57);, rgb(161, 101, 143);, rgb(104, 104, 107);",니트
깜봉 데님배색 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61113&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm1%2FW15H,"셔츠에 니트를 레이어드 한 듯!
발랄하면서도 흔하지 않게 매력 있어요~
(3color)",,29500,14700,50,21,"rgb(221, 215, 205);, rgb(141, 142, 142);, rgb(24, 29, 54);",니트
네크리스 체인 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61102&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=Zmp3U1g%3D,"체인 포인트로 고급스러운!
밀도감 있는 쫀득한 니트로 자극없이 소재 퀄리티도 굿
(2color)",,47500,33200,30,0,"rgb(201, 195, 174);, rgb(0, 0, 0);",니트
빅세일러 스트라이프 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61086&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bml1W15B,"여유있는 사이즈감으로 통통언니들도 편안하게
여리한듯 단정한 느낌 트렌디한 세일러카라
(2color)",,,32500,,16,"rgb(235, 231, 223);, rgb(0, 0, 0);",니트
마인 펄믹스 앙상블,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61053&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bG13U1o%3D,"은은하고 고급스러운 펄 소재-
높은 활용도를 자랑하는 세트 상품♥
(5color)",,,59500,,9,"rgb(247, 245, 240);, rgb(227, 211, 222);, rgb(222, 216, 206);, rgb(50, 46, 66);, rgb(72, 77, 59);",니트
베베 셔츠 레이어드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61051&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmt4W15D,"셔츠에 가디건을 입은 듯, 부해 보이지 않고
센스있게 레이어드룩은 연출 할 수 있는!
(3color)",,,36000,,28,"rgb(171, 171, 171);, rgb(23, 34, 48);, rgb(166, 141, 108);",니트
피오나 꽈배기 반짚업 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61030&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm97W15M,"트렌디하게 멋스러운 꽈배기 니트!
폭닥하게 기분좋은 포근함으로 착용감 굿!
(4color)",,,38000,,17,"rgb(240, 232, 211);, rgb(22, 131, 171);, rgb(77, 70, 57);, rgb(0, 0, 0);",니트
펜던트 버튼 브이넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61036&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm19W15N,"화사하게 톤 업! 시켜주는 큐빅 버튼 포인트
자극 없이 소프트한 터치감을 주는 소재
(3color)",,,22000,,97,"rgb(217, 205, 180);, rgb(227, 166, 152);, rgb(0, 0, 0);",니트
베라 반목 7부 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60947&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmx6W19E,"컬러 별로 소장해서 그 날의 코디에 따라
매치해서 활용하기를 추천하는 반목 니트!
(5color)",,,22800,,123,"rgb(222, 213, 195);, rgb(77, 74, 64);, rgb(79, 107, 117);, rgb(227, 227, 227);, rgb(0, 0, 0);",니트
로베디 보카시 꽈배기 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59184&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=aWd3Ul0%3D,"매력적인 컬러감을 주는 보카시!
깔끔하고 세련된 무드를 주는 꽈배기 위빙
(5color)",,,25000,,33,"rgb(199, 187, 175);, rgb(141, 130, 124);, rgb(129, 116, 144);, rgb(138, 138, 138);, rgb(0, 0, 0);",니트
플로린 배색 카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59085&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmp%2BW19G,"포인트 있는 배색 카라 디자인-
루트 주름 니트 스커트와 함께 해주세요!
(3color)",,,31000,,89,"rgb(215, 208, 202);, rgb(131, 111, 84);, rgb(0, 0, 0);",니트
네디 진주 카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59008&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmt%2FW19H,단아하게 여성스러운 매력의 디자인 퍼프소매로 군살도 예쁘게 커버 되어요 (3color),,,23000,,54,"rgb(197, 184, 168);, rgb(34, 57, 47);, rgb(23, 23, 45);",니트
블룸 양V넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58953&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bml9W19A,"페미닌한 무드의 벌룬 소매 디테일!
부드러운 착용감으로 자극없어요
(4color)",,,27000,,57,"rgb(0, 0, 0);, rgb(74, 106, 83);, rgb(118, 57, 56);, rgb(111, 81, 55);",니트
퍼프 카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57128&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bWV%2BVA%3D%3D,"볼륨감 있는 소매 라인으로 매력 포인트!
다양한 디테일로 고급스러운 무드-
(7color)",,28500,19900,30,80,"rgb(145, 31, 31);, rgb(210, 162, 60);, rgb(205, 195, 185);, rgb(132, 102, 74);, rgb(0, 0, 0);",니트
루앙 백단추 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55554&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm93Ulo%3D,"뒷모습까지 신경쓴 백단추 디테일
스커트 셋트로 입으시면 우아함 완성!
(5color)",,,27000,,54,"rgb(127, 117, 105);, rgb(210, 201, 192);, rgb(0, 0, 0);, rgb(101, 159, 137);, rgb(112, 112, 112);",니트
에브리 셔츠 레이어드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62771&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=a2Z3Uls%3D,"하나만으로도 완성도 높은 코디 가능한 아이템
셔츠 카라 디자인으로 단정하고 포멀한 무드
(3color)",,,28500,,6,"rgb(212, 205, 184);, rgb(29, 39, 71);, rgb(0, 0, 0);",니트
데일리 와이드 니트 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62734&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bW53UlQ%3D,"코디 시간 절약템! 편안하고 멋스러운-
여유로운 루즈핏으로 군살 커버까지 완벽해 !
(3color)",,,34500,,2,"rgb(212, 205, 188);, rgb(112, 109, 102);, rgb(0, 0, 0);",니트
엠보 블록 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62715&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm51W19N,"고급스러운 브랜드 감성의 블록 디테일-!
어디든 다양하게 매치하기 좋아요 :)
(3color)",,,25000,,6,"rgb(245, 243, 240);, rgb(29, 29, 43);, rgb(170, 168, 173);",니트
워셔블 캐시 브이넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62724&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmt%2BW1w%3D,"[홈세탁 가능] 세탁기 사용 가능한 워셔블★
도톰한 하찌짜임에 데일리하게 활용 좋은 V넥 니트
(5color)",,,32500,,2,"rgb(207, 193, 171);, rgb(232, 216, 135);, rgb(193, 163, 199);, rgb(168, 168, 168);, rgb(0, 0, 0);",니트
뮤트 하프집업 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62697&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmt0W10%3D,"깔끔한 하찌 짜임! 지금부터 봄까지~
일상에서 활용하기 좋은 하프집업 니트 :)
(3color)",,,22500,,3,"rgb(235, 232, 218);, rgb(140, 200, 230);, rgb(105, 105, 105);",니트
베이스 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62672&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm58W14%3D,"★가성비+가심비 모두 겸비한★
부드러운 소재와 다양한 컬러로 활용도 만점!
(5color)",,33000,16500,50,11,"rgb(255, 234, 148);, rgb(186, 166, 136);, rgb(84, 113, 145);, rgb(151, 121, 171);, rgb(0, 0, 0);",니트
퍼피 라운드넥 니트 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62639&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=Zmh3Ug%3D%3D,"귀여운 강아지 포인트가 되어 줄 따뜻한 니트!
사랑스러우면서 캐주얼한 분위기로 연출해드려요:)
(3color)",,,27000,,5,"rgb(122, 27, 27);, rgb(242, 222, 119);, rgb(43, 53, 102);",니트
러블리 레이스 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62614&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=Zmt3VQ%3D%3D,"러블리한 포인트들로 페미닌 무드 가득~
슬림한 라인으로 레이어드하기 좋아요!
(2color)",,,22800,,4,"rgb(235, 231, 218);, rgb(0, 0, 0);",니트
로렌 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62561&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=a2d3VA%3D%3D,"인기많은 '로렌' 반폴라 버전
여유있는 핏에 롱한 길이감으로 체형커버!
(7color)",,,22800,,42,"rgb(247, 247, 247);, rgb(64, 49, 29);, rgb(84, 130, 158);, rgb(13, 40, 89);, rgb(153, 153, 153);, rgb(61, 61, 61);, rgb(0, 0, 0);",니트
세느 폴라 롱 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62546&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm5%2FW1o%3D,"♥1000장이상 판매♥ 롱니트가 1만원대라니!
가성비 최고 니트
(6color)",,32500,16900,48,44,"rgb(250, 247, 250);, rgb(209, 205, 209);, rgb(181, 169, 138);, rgb(190, 212, 207);, rgb(209, 138, 138);, rgb(0, 0, 0);",니트
로로 루즈핏 니트 집업,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62527&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm99W1s%3D,"브랜드감성이 묻어나는 디자인으로
여유있는 루즈핏으로 다양한 체형에도 OK
(3color)",,,53000,,4,"rgb(0, 0, 0);, rgb(252, 252, 252);, rgb(184, 186, 173);",니트
[MADE] 워셔블 마일드 라운드 박시니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62506&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmp%2FW1Q%3D,"컬러와 소재에서 주는 무드가 정말 예쁜 니트
세탁 건조가 가능한 워셔블에 누구나 입기 좋은 여유핏!
(4color)",,33500,23400,30,46,"rgb(247, 247, 247);, rgb(125, 82, 61);, rgb(35, 35, 54);, rgb(130, 50, 44);",니트
[MADE] 워셔블 에센셜 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62507&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bml7W1U%3D,"워셔블2탄!! 쪼임없이 편안한 겨울 필수템~
보온성은 물론 관리까지 편안한 루즈핏 니트웨어
(4color)",,34500,24100,30,45,"rgb(201, 193, 181);, rgb(209, 214, 180);, rgb(84, 84, 84);, rgb(0, 0, 0);",니트
댕댕이 니트 스웨터,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62461&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bml4W11E,"귀여운 푸들 강아지가 내 품안에~
꼬불꼬불 입체감 있는 짜임으로 귀여운 포인트
(3color)",,25000,17500,30,7,"rgb(245, 240, 228);, rgb(217, 132, 169);, rgb(79, 122, 171);",니트
[MADE] 도도 베이직 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62437&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bWp3UF0%3D,"#워셔블니트♡ 폴라 니트로 정말 이만한게 없는,
극찬 넘쳐나는 코디의 정석 국민니트!
(6color)",,23000,14900,35,897,"rgb(245, 245, 245);, rgb(232, 225, 220);, rgb(228, 235, 171);, rgb(247, 181, 222);, rgb(85, 158, 110);, rgb(168, 168, 168);, rgb(84, 65, 43);, rgb(0, 0, 0);",니트
[MADE] 임스 베이직 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62438&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm54W11G,"새로운 컬러로 출시된 겨울 니트의 찐템!
고객님들이 증명해주시는 후기 확인해주세요
(10color)",,22000,17600,20,29,"rgb(250, 250, 250);, rgb(207, 202, 192);, rgb(133, 133, 133);, rgb(212, 198, 171);, rgb(107, 31, 46);, rgb(84, 59, 40);, rgb(18, 25, 74);, rgb(0, 0, 0);, rgb(245, 208, 221);, rgb(175, 227, 204);",니트
뉴욕 울 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61563&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bW53UF8%3D,"사랑스러운 색감~폭폭한 울소재로 따스함 듬뿍!
맨투맨처럼 편하게 입어지는 아이템
(3color)",,,45000,,3,"rgb(245, 243, 235);, rgb(156, 156, 156);, rgb(20, 37, 69);",니트
웨픈 캐시 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61536&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm1%2FW11A,"맨살에 닿아도 부드럽고 따뜻한 소재감
깔끔한 핏의 기본 니트
(5color)",,,27000,,42,"rgb(138, 157, 186);, rgb(250, 246, 240);, rgb(128, 128, 128);, rgb(84, 74, 74);, rgb(0, 0, 0);",니트
홀가 캐시울 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61427&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bGV8VA%3D%3D,"캐시미어+울 블렌딩된 폭폭하게 소프트한 터치감,
홀가먼트 방식으로 여릿하게 고급스러운 핏감
(3color)",,,49500,,8,"rgb(247, 235, 242);, rgb(196, 183, 173);, rgb(51, 54, 71);",니트
프릴 레이어드 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61419&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bW93UFo%3D,"문의폭주! 레이어드 한 듯 은은하게 포인트 되는 프릴 디테일,
볼륨감 있는 퍼프 소매로 단품으로도 예뻐요!
(3color)",,,26500,,64,"rgb(0, 0, 0);, rgb(235, 228, 202);, rgb(171, 162, 145);",니트
글리터 펄 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61407&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=aG13UFs%3D,"은은하게 반짝이는 펄사 블렌딩으로
특별한날 포인트 주기 좋은! 보들하게 자극없이 터치감도 굿
(4color)",,,32500,,18,"rgb(247, 241, 220);, rgb(150, 142, 135);, rgb(158, 158, 158);, rgb(0, 0, 0);",니트
벨리어 하찌 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61336&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bWp3UFQ%3D,"화사한 컬러감으로 얼굴 톤까지 밝혀 줄!
군살 쏙! 여유핏에 도톰한 하찌짜임으로 포근함까지
(4color)",,,22800,,23,"rgb(245, 243, 237);, rgb(207, 145, 176);, rgb(138, 186, 172);, rgb(0, 0, 0);",니트
주드 캐시울 폴라,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61330&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=am93UFU%3D,"폭폭하게 입자마자 따스함이 느껴지는 캐시울 니트!
컬러감이 너무 고급져 이너로 코디 잘되요
(10color)",,45000,31500,30,7,"rgb(0, 0, 0);, rgb(163, 163, 163);, rgb(143, 141, 133);, rgb(64, 50, 37);, rgb(163, 142, 111);, rgb(250, 240, 220);, rgb(186, 112, 158);, rgb(227, 202, 227);, rgb(250, 247, 250);, rgb(125, 150, 179);",니트
로미 울 캐시 브이넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61273&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=a2V%2FUQ%3D%3D,"보송한 울+캐시, 컬러도 고급지죠~
데일리로 멋스럽게 활용될 아이템
(6color)",,,44000,,10,"rgb(156, 145, 129);, rgb(252, 248, 232);, rgb(169, 38, 34);, rgb(86, 49, 18);, rgb(81, 81, 78);, rgb(1, 3, 8);",니트
헤로스 프릴 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59630&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=aWd3U10%3D,"페미닌하게 포인트되는 프릴 디테일
이너 니트로 센스있게 활용도 좋아요
(2color)",,,22000,,50,"rgb(250, 249, 247);, rgb(0, 0, 0);",니트
봉주르 배색 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59539&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmZ3U14%3D,"배색 레터링으로 센스있게 포인트!
보들보들 자극없이 따뜻한 착용감
(3color)",,,23500,,43,"rgb(49, 84, 52);, rgb(195, 185, 175);, rgb(12, 14, 26);",니트
에프런 골드버튼 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59392&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmx%2BW15H,"골드버튼으로 모던하게 세련된 포인트
부드러운 모달 혼방으로 착용감 굿!
(4color)",,,25000,,22,"rgb(218, 211, 209);, rgb(150, 138, 133);, rgb(87, 73, 56);, rgb(0, 0, 0);",니트
런데이 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59333&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=aWl3U1g%3D,이너로 활용하기 좋은 폴라 니트 보들보들 소프트하게 착용감 정말 좋아요 (5color),,,23000,,16,"rgb(212, 210, 208);, rgb(172, 156, 150);, rgb(169, 142, 155);, rgb(163, 163, 163);, rgb(0, 0, 0);",니트
세일러 카라 양두 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59037&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmt0W15B,세일러 카라로 여성스러운 포인트 탄탄한 양두짜임으로 자극없이 편해요 (4color),,,31000,,21,"rgb(222, 140, 153);, rgb(0, 0, 0);, rgb(196, 181, 147);, rgb(255, 255, 242);",니트
알파카 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57855&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmp0W15C,"반응 너무 좋았던 알파카니트 재입고!
훌륭한 퀄리티 자랑하는 알파카+울!
(6color)",,,19800,,133,"rgb(204, 200, 191);, rgb(199, 179, 176);, rgb(154, 164, 177);, rgb(204, 151, 120);, rgb(122, 122, 122);, rgb(0, 0, 0);",니트
P 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57811&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bml5W15D,"시즌마다 베스트! 포인트되는 로고 디자인
입는 순간 포근한 데일리 니트!
(4color)",,,31000,,180,"rgb(0, 0, 0);, rgb(255, 255, 255);, rgb(156, 156, 156);, rgb(98, 63, 45);",니트
마크 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57703&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm96W15M,"손쉽게 관리하기 넘 좋은 '워셔블니트'
핏, 소재 모두 만족스러웠던, 후기 보장된 ITEM★
(4color)",,,28500,,200,"rgb(231, 224, 216);, rgb(171, 158, 142);, rgb(117, 117, 119);, rgb(0, 0, 0);",니트
홀가먼트 캐시 보트넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57642&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmp6W15N,"슈퍼파인울+캐시 홀가먼트 퀄리티 굿
여릿한 실루엣의 니트, 핏 너무 예뻐요
(4color)",,,47000,,10,"rgb(215, 203, 196);, rgb(222, 62, 48);, rgb(147, 158, 186);, rgb(18, 23, 26);",니트
제이아 단추 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57546&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmt1W19E,"흐르듯이 자연스러운 핏감!
사선 단추 디자인이 포인트되어요
(5color)",,,22800,,18,"rgb(250, 246, 237);, rgb(193, 178, 161);, rgb(35, 59, 45);, rgb(116, 105, 97);, rgb(161, 161, 161);, rgb(0, 0, 0);",니트
레이밍 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57289&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=aGd3Ul0%3D,"보들보들~ 누구나 자극없이 편하게!
데일리하게 꾸안꾸 스타일로 딱~
(4color)",,,25500,,229,"rgb(240, 235, 218);, rgb(148, 138, 123);, rgb(135, 135, 135);, rgb(0, 0, 0);",니트
언발란스 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=53147&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=Z2p3Ul4%3D,"후기 보장! 정말 핏예쁜 스테디셀러템!
관리하기에도 넘 좋은 워셔블 니트 소재~
(9color)",,,25000,,1,"rgb(245, 245, 245);, rgb(227, 223, 207);, rgb(163, 154, 124);, rgb(235, 174, 181);, rgb(89, 75, 64);, rgb(18, 54, 25);, rgb(79, 129, 161);, rgb(94, 94, 94);, rgb(0, 0, 0);",니트
헤인느 소매단추 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=49679&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bGd3Ul8%3D,"매시즌 주문폭주, 베스트셀러! 활용도 좋고 소매단추로 포인트까지 (5color)",,,27000,,564,"rgb(254, 255, 254);, rgb(195, 195, 195);, rgb(253, 203, 202);, rgb(196, 181, 204);, rgb(0, 0, 0);",니트
버티 뒷단추 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61027&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm16W19A,"뒷단추를 더해 센스있는 포인트 톡!
보들보들~ 자극없이 기분 좋은 터치감
(4color)",,,,,4,"rgb(171, 176, 186);, rgb(173, 120, 132);, rgb(219, 214, 204);, rgb(0, 0, 0);",니트
마론 루즈핏 3피스 니트 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61094&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=aWV%2BVA%3D%3D,"이지한 니트 셋업 + 머플러까지! 실용성은 물론
보온성까지 확실히 챙긴 꾸안꾸 템!
(4color)",,,,,34,"rgb(69, 69, 69);, rgb(64, 56, 44);, rgb(0, 0, 0);",니트
[MADE] 앤드 메리노울 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62303&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=Z2h3Ulo%3D,"보들보들 ~ 촉감천재♡ 데일리로 입기 좋은
가을/겨울 기본니트~ 자연스러운 여유핏!
(6color / 1,2)",,,,,97,"rgb(255, 255, 255);, rgb(227, 219, 209);, rgb(115, 110, 24);, rgb(168, 76, 30);, rgb(11, 36, 61);, rgb(0, 0, 0);",니트
루프 박시핏 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62380&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmd3Uls%3D,"흔하지 않은 자수 포인트가 세련되게 돋보이는!
여유핏으로 누구나 입어주기 좋아요
(3color)",,,,,57,"rgb(235, 235, 235);, rgb(235, 228, 213);, rgb(0, 0, 0);",니트
케이블 캐시 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61498&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bm97W19M,"은은한 케이블 짜임에 보들보들 자극없는 캐시 소재
클래식 무드로 이너로 여기저기 활용도 굿
(5color)",,,,,25,"rgb(250, 248, 242);, rgb(219, 209, 204);, rgb(115, 100, 95);, rgb(130, 130, 130);, rgb(0, 0, 0);",니트
코지 라글란 코튼 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61761&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049001&search=&GfDT=bmd3UlU%3D,"내츄럴한 아웃핏의 담백한 코튼브랜딩 니트!
라글란 숄더로 안정감 있는 착용감 :)
(3color)",,,,,5,"rgb(228, 225, 220);, rgb(224, 174, 201);, rgb(16, 17, 22);",니트
