상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
버블 스트라이프 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62817&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm96W15E,"산뜻한 배색감의 스트라이프 패턴 니트
멀티 패턴으로 하나만 입어도 포인트룩 완성!
(3color)",,,25000,,12,"rgb(171, 199, 219);, rgb(199, 171, 199);, rgb(40, 49, 69);",KNIT
해피아우어 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62791&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=aG13U10%3D,"큼지막한 로고 배색이 예쁜 데일리용 후드 니트
낙낙한 핏감에 그냥 툭 떨어지는 핏으로 편안한 착용
(3color)",,,25000,,5,"rgb(240, 197, 222);, rgb(16, 33, 74);, rgb(117, 117, 117);",KNIT
르네 보트넥 돌먼 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62770&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm95W15G,"보트넥 디자인에 돌먼핏으로 여리여리하게♡
캐시미어 함유로 부드럽고 포근한 니트 소재
(4coolor)",,,38500,,5,"rgb(235, 230, 213);, rgb(196, 185, 167);, rgb(128, 128, 128);, rgb(0, 0, 0);",KNIT
케이블 카라 비스코스 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62768&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=aWV%2FUg%3D%3D,"부드러운 비스코스소재로 포근하게 즐끼는 데일리 니트
깔끔한 카라넥으로 화사하 게즐기는 나만의 데일리룩~",,,25000,,5,"rgb(161, 176, 181);, rgb(0, 0, 0);, rgb(148, 148, 148);, rgb(237, 234, 228);",KNIT
마론 스트라이프 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62767&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bmt8W15A,"[조아맘 단독 특가] 입을 때 마다 느껴지는 고급스러움
배색 스트라이프 패턴으로 포인트 확실한 니트 가디건
(2color)",,49500,39500,20,5,"rgb(250, 245, 240);, rgb(0, 0, 0);",KNIT
에블린 펄배색 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62766&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=a2h3U1k%3D,"은은하게 반짝이는 펄배색 라인으로 세련된 포인트
오픈 가능한 단작 디자인에 골드 버튼으로 고급미
(3color)",,,27000,,1,"rgb(247, 247, 247);, rgb(227, 200, 227);, rgb(31, 30, 31);",KNIT
마가렛 배색 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62764&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm5%2BW15C,"배색 라인 디테일에 실버 버튼 포인트로
고급스러운 분위기가 물씬 느껴지는 니트 가디건 :)
(3color)",,,28500,,1,"rgb(240, 236, 233);, rgb(153, 153, 153);, rgb(15, 23, 33);",KNIT
쿠쿠 스트라이프 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62762&xcode=049&mcode=003&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm13U1s%3D,"입체감 느껴지는 와플짜임의 집업 니트 조끼
바지나 스커트에 레이어드하기 좋아 추천드려요!
(3color)",,,25000,,1,"rgb(237, 234, 221);, rgb(139, 169, 199);, rgb(0, 0, 0);",KNIT
몽쥬 울 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62456&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm93U1Q%3D,"몽글몽글 폭닥하면서 톡톡한 두께감에
아방한핏이 너무나 매력적이죠!
(3color)",,32500,26000,20,14,"rgb(245, 245, 245);, rgb(48, 33, 25);, rgb(222, 132, 129);",KNIT
엘 터틀넥 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62452&xcode=049&mcode=003&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm16W15N,"앞뒤 막 바꿔 입을 수 있는 니트 조끼
따뜻한 터틀넥에 믹스 짜임으로 멋스러워요
(2color)",,,28500,,1,"rgb(172, 175, 176);, rgb(0, 0, 0);",KNIT
허밍 후드 집업 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62436&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bG53Ulw%3D,"기분좋은 포근함으로, 아우터 단품으로
겨울에는 이너로 다양하게 입기좋은 머스트템
(3color)",,,28500,,10,"rgb(255, 253, 247);, rgb(245, 206, 210);, rgb(99, 105, 107);, rgb(0, 0, 0);",KNIT
[MADE] 어베인 홀가먼트 터틀넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62378&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bG93Ul0%3D,"따스한 울100% 부드러운 신축성으로 답답함 없는
베이직한 실루엣의 #홀가먼트 롱 터틀넥 ♡
(8color)",,,34500,,36,"rgb(250, 249, 242);, rgb(217, 210, 199);, rgb(82, 43, 12);, rgb(61, 44, 21);, rgb(84, 84, 84);, rgb(159, 194, 212);, rgb(235, 192, 211);, rgb(235, 233, 195);",KNIT
[MADE] 어베인 홀가먼트 하프넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62377&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bmx0W19G,"기분좋은 폭닥폭닥 울100% #홀가먼트 니트!
가성비+가심비 모두 채운 하프 터틀넥♡
(7color)",,,32500,,28,"rgb(245, 244, 233);, rgb(199, 174, 137);, rgb(64, 41, 30);, rgb(94, 59, 19);, rgb(94, 94, 94);, rgb(155, 192, 222);, rgb(205, 217, 95);",KNIT
러브 비딩 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61758&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm95W19H,"수작업으로 이루어진 비딩 포인트♡
프리미엄 RN사로 무너지지 않는 실루엣 연출!
(4color)",,55000,34600,37,3,"rgb(0, 0, 0);, rgb(249, 250, 235);, rgb(158, 199, 135);, rgb(230, 172, 230);",KNIT
포그 니트 나시 가디건 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61719&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=aG53Ulg%3D,"이너 세트 구성으로 따로, 또 같이 활용 만점!
코디 걱정없이 내츄럴 꾸안꾸룩 완성♡
(3color)",,,53500,,4,"rgb(207, 224, 234);, rgb(255, 255, 255);, rgb(0, 0, 0);",KNIT
[MADE] 라레 쥬얼리 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61679&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=aWh3Ulk%3D,"(코튼50%) 쾌적하고 산뜻한 착용감♥
쥬얼리 포인트로 걸치기만 해도 스타일 UP!
(3color)",,,54000,,7,"rgb(0, 0, 0);, rgb(235, 181, 209);, rgb(237, 236, 218);",KNIT
누보 세일러카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61653&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bml7W19C,"귀여운 세일러 카라 디자인의 부드러운
니트 스웨터 추천드려요!
(3color)",,27000,18900,30,2,"rgb(31, 25, 36);, rgb(113, 148, 173);, rgb(245, 244, 237);",KNIT
네스티 베이직 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61214&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm9%2FW19D,"까슬함 전혀 없는 부드러운 니트 소재+깔끔한 핏감에
매일 같이 함께 하기 좋은 데일리 템이에요
(4color)",,,28500,,43,"rgb(240, 239, 233);, rgb(157, 158, 160);, rgb(119, 142, 135);, rgb(99, 89, 75);",KNIT
네스티 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61165&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=Zm13UlQ%3D,"컬러별로 쟁이기 넘 좋은 ! 보들보들 톡톡하게
단독으로 이너로 활용도 굿
(6color)",,,28500,,77,"rgb(235, 230, 223);, rgb(108, 127, 119);, rgb(70, 64, 52);, rgb(76, 74, 78);, rgb(0, 0, 0);, rgb(255, 201, 201);",KNIT
루나 자수포인트 루즈핏 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61096&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=a2Z3UlU%3D,"흔하지 않은 자수 포인트가 세련되게 돋보이는!
여유핏으로 누구나 입어주기 좋아요
(3color)",,,26500,,51,"rgb(0, 0, 0);, rgb(247, 247, 245);, rgb(235, 229, 211);",KNIT
스트라이프 반집업 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59846&xcode=049&mcode=003&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=Z2x3UQ%3D%3D,"간편하게 슥 걸쳐주어도 세련된 포인트
톡톡한 짜임,세심한 디테일로 완성도 굿
(3color)",,,27000,,7,"rgb(138, 138, 114);, rgb(213, 209, 200);, rgb(18, 16, 27);",KNIT
킨더 카라 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59263&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bWp3UA%3D%3D,니트탑으로 연출하기 좋은 고급진 무드! 보들하게 자극없는 캐시미어 블렌딩 소재 (3color),,,44000,,14,"rgb(208, 202, 200);, rgb(71, 51, 41);, rgb(0, 0, 0);",KNIT
로렌 V넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55024&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bml0W14%3D,"봄에 더 잘입어질 V넥+둥근 밑단
비스코스 혼방으로 맨살에도 부들부들
(7color)",,,24500,,328,"rgb(255, 255, 255);, rgb(237, 213, 237);, rgb(235, 211, 211);, rgb(66, 66, 66);, rgb(161, 182, 191);, rgb(140, 140, 140);, rgb(0, 0, 0);",KNIT
쿨 찰랑 여리핏 캡소매 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62154&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=a2h3Ug%3D%3D,"시원하고 매끄러운 텍스처의 니트 !
단독 or 이너로 활용하기 좋은 디자인
(4color)",,17800,12400,30,6,"rgb(0, 0, 0);, rgb(56, 42, 31);, rgb(240, 238, 230);",KNIT
로로 니트 롱 원피스 (슬립set),https://www.joamom.co.kr/shop/shopdetail.html?branduid=62120&xcode=049&mcode=004&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm99W1g%3D,"고급스러운 무드의 슬라브 니트 원피스
이너 슬립 세트로 구성되어있어요:)
(2color)",,89000,62300,30,0,"rgb(230, 219, 186);, rgb(18, 33, 94);",KNIT
클린 터치 후드 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61938&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm51W1k%3D,"가볍고 얇직한 소재로 여름까지 입기 좋아요!
캐주얼한 무드로 가볍게 툭 걸쳐봐요-
(4color)",,23500,17100,27,34,"rgb(0, 0, 0);, rgb(255, 255, 255);, rgb(140, 165, 168);, rgb(242, 138, 180);",KNIT
[MADE] 쿨터치 베이직 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61894&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=aGZ3Vw%3D%3D,"찹찹한 RN사로 가볍고 쾌적하게!
베이직한 라인에 고급스러운 무드까지~
(7color / 1,2)",,,22500,,216,"rgb(255, 255, 255);, rgb(240, 182, 202);, rgb(236, 240, 180);, rgb(80, 183, 235);, rgb(95, 102, 80);, rgb(21, 36, 64);, rgb(0, 0, 0);",KNIT
롤린 부클 스트라이프 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61851&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bGl3Vg%3D%3D,"내츄럴한 무드- 쇄골라인 살짝 드러나는
여리한 V넥 스트라이프 니트 :)
(2color)",,32500,22700,30,0,"rgb(222, 213, 202);, rgb(22, 30, 71);",KNIT
스카이 골드 버튼 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61674&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm95W1Q%3D,"고슬고슬 매력적인 부클 소재 ♥
페미닌과 고급스러움을 동시에 느껴보세요",,48000,33600,30,9,"rgb(141, 161, 184);",KNIT
단추 카라 캡소매 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60699&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=a2x3WA%3D%3D,"시원한 쿨링감이 전해지는 비스코스 니트 !
부담없이 깔끔하게 즐기기 좋은 디자인 ♥
(4color)",,,25000,,59,"rgb(0, 0, 0);, rgb(61, 49, 35);, rgb(255, 255, 255);, rgb(147, 152, 122);",KNIT
벨로체 린넨 썸머 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60659&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=Zmd3UFw%3D,여릿하게 한여름까지 쭉-입기 좋은 린넨 가디건! 쫀쫀한 시보리로 아방하게 떨어지는 핏감이 예뻐요 (6color),,,27000,,25,"rgb(255, 255, 255);, rgb(160, 156, 144);, rgb(187, 158, 158);, rgb(110, 143, 186);, rgb(85, 134, 102);, rgb(61, 61, 65);",KNIT
스트라이프 버튼 반팔 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60616&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bmt1W11F,"세련되게 포인트가 되어 줄 스트라이프 가디건!
고슬한 터치감에 시원한 썸머 니트 소재
(2color)",,49500,34600,30,1,"rgb(62, 142, 222);, rgb(0, 0, 0);",KNIT
라므 브이넥 반팔 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58872&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=am53UF4%3D,데일리하게 착용하기 좋은 세련된 무드 부드럽게 착용감도 굿! (5color),,,22800,,152,"rgb(255, 255, 255);, rgb(195, 174, 155);, rgb(138, 159, 164);, rgb(76, 98, 95);, rgb(0, 0, 0);",KNIT
제드 캡소매 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58781&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bml1W11H,"고슬고슬~하고 매끄러운 텍스처의 니트 !
깔끔한 디자인이라 높은 활용도의 아이템
(5color) *민트 5/10(월) 입고예정*",,,23500,,62,"rgb(176, 197, 192);, rgb(104, 125, 156);, rgb(228, 219, 202);, rgb(95, 83, 71);, rgb(0, 0, 0);",KNIT
모노블 V넥 스트라이프 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58682&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bml7W11A,"고슬고슬~시원하게 쿨링감이 전해지는!
갑갑함 없는 v넥에 세련된 스트라이프 패턴
(3color)",,,27000,,59,"rgb(226, 226, 224);, rgb(11, 45, 132);, rgb(15, 15, 15);",KNIT
바인드 배색 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=56725&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm15W11B,디자인&원단 모두 고급지게 핏 정말 예쁜 썸머 니트에요 (3color),,,28500,,75,"rgb(255, 255, 255);, rgb(189, 172, 154);, rgb(0, 0, 0);",KNIT
베리유 루즈핏 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62386&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bml%2BW11C,"톡톡하면서 부드러운 소재감으로
여리여리한 루즈핏이 매력적인 니트
(5color)",,,31000,,11,"rgb(207, 187, 161);, rgb(252, 133, 13);, rgb(129, 186, 227);, rgb(125, 125, 125);, rgb(0, 0, 0);",KNIT
캐시미어 니트 케이프,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62397&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bmx7W11D,"울 80%와 캐시미어가 블렌딩되어
고급스러움이 뚝뚝 묻어나오는 케이프니트
(3color)",,,76000,,3,"rgb(217, 213, 204);, rgb(252, 252, 247);, rgb(0, 0, 0);",KNIT
울 블렌딩 니트 가디건 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62375&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bmt1W11M,"까슬거림 하나 없는 프리미엄울 30%~
여리여리한 페미닌 무드의 니트 세트템♡
(3color)",,53500,33500,37,1,"rgb(209, 204, 194);, rgb(171, 171, 171);, rgb(0, 0, 0);",KNIT
브러쉬 헤어리 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62367&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=a213UFU%3D,"풍성한 헤어감의 몽글몽글한 텍스쳐
컬러감 완전 예쁘죠
(4color)",,38000,26600,30,6,"rgb(217, 9, 130);, rgb(6, 117, 56);, rgb(224, 216, 204);, rgb(171, 171, 171);",KNIT
모이스트 7부 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62315&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=amt3U1w%3D,"비스코스 혼용 소재로 촉촉한 터치감
심플하면서 여성스러운 무드의 7부 니트
(4color)",,,25000,,28,"rgb(245, 242, 237);, rgb(163, 163, 163);, rgb(51, 57, 77);, rgb(0, 0, 0);",KNIT
[MADE] 앤드 메리노울 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62308&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=Z2p3U10%3D,"쪼임 없이 편안한 ♡ 메리노울 터틀넥
활용도 만점 가을/겨울 기본니트 !
(1,2 / 6color)",,26800,16000,40,125,"rgb(242, 241, 235);, rgb(199, 194, 185);, rgb(94, 70, 58);, rgb(20, 54, 30);, rgb(94, 94, 94);, rgb(0, 0, 0);",KNIT
마일드 홀가먼트 5부 니트 (2Types 라운드넥/브이넥),https://www.joamom.co.kr/shop/shopdetail.html?branduid=62274&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bGl3U14%3D,"높은 퀄리티와 부드러운 터치감까지!
램스울 소재로 포근함이 느껴지는 니트
(9color / 2type)",,31500,26800,15,80,"rgb(0, 0, 0);, rgb(41, 87, 55);, rgb(240, 239, 233);, rgb(133, 133, 133);, rgb(117, 48, 70);, rgb(90, 130, 176);, rgb(158, 149, 139);, rgb(173, 122, 194);, rgb(255, 255, 255);",KNIT
후드 판초 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61551&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bml9W15H,"이런 디자인이 세일로 남아있다니!
말도안되는 가격~~ 수량있을때 무조건 겟-!
(2color)",,33000,14500,56,11,"rgb(95, 122, 158);, rgb(247, 247, 247);",KNIT
코지 하이넥 니트 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61520&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bmp7W15A,"탄탄한 짜임의 고급진 집업과
여유핏의 팬츠가 셋트로 이가격~!
(3color)",,,64000,,7,"rgb(245, 243, 240);, rgb(212, 209, 190);, rgb(0, 0, 0);",KNIT
봉주르 카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61136&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bGZ3U1k%3D,"센스있는 레터링에 쨍한 컬러감으로
확실하게 포인트 되는, 니트아이템!
(3color)",,,25000,,42,"rgb(181, 103, 156);, rgb(10, 134, 70);, rgb(36, 50, 77);",KNIT
고티에 캐시울 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61135&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=amV%2FVw%3D%3D,"고급스러운 버튼 포인트로 세련된,
훈훈함이 감도는 포근한 캐시울 소재
(4color)",,,29800,,27,"rgb(0, 0, 0);, rgb(250, 249, 247);, rgb(171, 166, 142);, rgb(73, 114, 186);",KNIT
캐시 울 보트넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61122&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=Zmx3U1s%3D,"가벼우면서도 폭닥한 캐시울 소재로 고급스러운,
여릿하게 여성스러운 분위기가 넘 예뻐요
(4color)",,44000,30800,30,5,"rgb(245, 241, 228);, rgb(84, 68, 57);, rgb(161, 101, 143);, rgb(104, 104, 107);",KNIT
메리노울 브이넥 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61125&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=Z2x3U1Q%3D,"포근한 고퀄리티 원사 메리노울 100%
고급진 무드로 소장 가치 있는 가디건!
(4color)",,,43500,,14,"rgb(222, 215, 182);, rgb(235, 188, 235);, rgb(145, 145, 145);, rgb(84, 93, 125);",KNIT
깜봉 데님배색 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61113&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bml5W15N,"셔츠에 니트를 레이어드 한 듯!
발랄하면서도 흔하지 않게 매력 있어요~
(3color)",,29500,14700,50,21,"rgb(221, 215, 205);, rgb(141, 142, 142);, rgb(24, 29, 54);",KNIT
네크리스 체인 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61102&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bmt5W19E,"체인 포인트로 고급스러운!
밀도감 있는 쫀득한 니트로 자극없이 소재 퀄리티도 굿
(2color)",,47500,33200,30,0,"rgb(201, 195, 174);, rgb(0, 0, 0);",KNIT
빅세일러 스트라이프 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61086&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm51W19F,"여유있는 사이즈감으로 통통언니들도 편안하게
여리한듯 단정한 느낌 트렌디한 세일러카라
(2color)",,,32500,,16,"rgb(235, 231, 223);, rgb(0, 0, 0);",KNIT
마인 펄믹스 앙상블,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61053&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bmt8W19G,"은은하고 고급스러운 펄 소재-
높은 활용도를 자랑하는 세트 상품♥
(5color)",,,59500,,9,"rgb(247, 245, 240);, rgb(227, 211, 222);, rgb(222, 216, 206);, rgb(50, 46, 66);, rgb(72, 77, 59);",KNIT
베베 셔츠 레이어드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61051&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bmt9W19H,"셔츠에 가디건을 입은 듯, 부해 보이지 않고
센스있게 레이어드룩은 연출 할 수 있는!
(3color)",,,36000,,28,"rgb(171, 171, 171);, rgb(23, 34, 48);, rgb(166, 141, 108);",KNIT
피오나 꽈배기 반짚업 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61030&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm56W19A,"트렌디하게 멋스러운 꽈배기 니트!
폭닥하게 기분좋은 포근함으로 착용감 굿!
(4color)",,,38000,,17,"rgb(240, 232, 211);, rgb(22, 131, 171);, rgb(77, 70, 57);, rgb(0, 0, 0);",KNIT
펜던트 버튼 브이넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61036&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bW93Ulk%3D,"화사하게 톤 업! 시켜주는 큐빅 버튼 포인트
자극 없이 소프트한 터치감을 주는 소재
(3color)",,,22000,,97,"rgb(217, 205, 180);, rgb(227, 166, 152);, rgb(0, 0, 0);",KNIT
베라 반목 7부 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60947&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=Z2l3Ulo%3D,"컬러 별로 소장해서 그 날의 코디에 따라
매치해서 활용하기를 추천하는 반목 니트!
(5color)",,,22800,,123,"rgb(222, 213, 195);, rgb(77, 74, 64);, rgb(79, 107, 117);, rgb(227, 227, 227);, rgb(0, 0, 0);",KNIT
브엘리 버튼 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60916&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bWx3Uls%3D,"소프트하게 기분좋은 착용감!
히든 단작으로 깔끔하게 세련된 실루엣
(4color)",,,28500,,18,"rgb(235, 225, 221);, rgb(158, 147, 142);, rgb(116, 128, 140);, rgb(0, 0, 0);",KNIT
러블린 퍼프소매 진주 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59981&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=aml3UlQ%3D,"아방한 퍼프 소매로 여성스러운 무드
산뜻한 길이감으로 스커트 코디에 강추
(3color)",,,32500,,26,"rgb(212, 172, 170);, rgb(240, 231, 224);, rgb(0, 0, 0);",KNIT
케이런 버튼 울 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59231&xcode=049&mcode=003&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bmt%2FW19N,밋밋한 룩에 센스있게 레이어드하기 굿! 포근하게 보온성도 톡톡히 챙겨 드려요 (4color),,,36000,,126,"rgb(177, 164, 147);, rgb(118, 91, 76);, rgb(0, 0, 0);, rgb(235, 159, 145);",KNIT
소호 울 롱 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59183&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bml4W1w%3D,"[새해맞이 추가할인]바디라인 폭-감싸주는 포근한 울가디건
어디에나 걸쳐주기 좋아 활용도 만점
(3color)",,47500,38000,20,10,"rgb(178, 163, 148);, rgb(212, 164, 152);, rgb(120, 120, 120);",KNIT
로베디 보카시 꽈배기 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59184&xcode=049&mcode=001&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bm96W10%3D,"매력적인 컬러감을 주는 보카시!
깔끔하고 세련된 무드를 주는 꽈배기 위빙
(5color)",,,25000,,33,"rgb(199, 187, 175);, rgb(141, 130, 124);, rgb(129, 116, 144);, rgb(138, 138, 138);, rgb(0, 0, 0);",KNIT
세일러 스트라이프 니트 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59114&xcode=049&mcode=004&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=Z2d3Uw%3D%3D,"데일리한 스트라이프 패턴
세일러 카라넥으로 사랑스럽게 포인트!
(3color)",,,43500,,16,"rgb(176, 166, 148);, rgb(0, 0, 0);",KNIT
키에라 카라 니트 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59106&xcode=049&mcode=004&scode=&type=Y&sort=manual&cur_code=049&search=&GfDT=bGV%2B,"깔끔하게 일자로 톡-떨어지는 고급진 무드
배색라인으로 세련되고 착용감도 좋아요
(2color)",,,42000,,7,"rgb(169, 154, 135);, rgb(0, 0, 0);",KNIT
