상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
그리너드 컬러 핀턱 와이드 슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509936&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=aGd3UFg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060005672.gif?1709013516,,39800,,0,"진한크림, 연두, 브라운, 블랙",0,PANTS > 반바지
(짧은기장Ver.추가)쫀득쫀쫀 군살커버핏 투버튼 세미일자 슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509850&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bW93UFk%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060005652.gif?1708331196,,45000,,4,블랙,0,PANTS > 반바지
크레오라 파워핏 커버밴딩 부츠컷 슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509833&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=aWx3UFo%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060005632.gif?1707969390,,49800,,4,블랙,0,PANTS > 반바지
[15% 타임세일]타임리스 원턱 와이드 슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509802&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=Zmp3UFs%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060005602.gif?1707290639,,39800,,7,"베이지, 챠콜",0,PANTS > 반바지
웨이컬러링 핀턱와이드슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508299&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=a213UFQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060005162.gif?1695280996,,27800,,3,"챠콜, 블랙",0,PANTS > 반바지
로얄핀턱 세미배기슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508107&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bmh3UFU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001552.gif?1694390845,,32800,,27,"베이지, 블랙",0,PANTS > 반바지
슬릿핀턱 프리미엄와이드슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508062&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=amZ3U1w%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001532.gif?1693870252,,39800,,15,"아이보리,크림, 브라운, 블랙",0,PANTS > 반바지
마드모아젤 부츠컷슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508044&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bmt3U10%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001572.gif?1704875500,,29800,,35,"아이보리,크림, 브라운, 블랙",0,PANTS > 반바지
로안 폴딩와이드슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507979&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bGx3U14%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060005112.gif?1692176493,,54800,,0,"베이지, 챠콜, 블랙",0,PANTS > 반바지
코크 핀턱5부슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507838&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bm59W15H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030050019262.gif?1691367185,,19800,,18,"베이지, 블랙",0,PANTS > 반바지
"[여우슬랙스10탄]데일리슬림핏 슬랙스(블루,옐로우)",https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507804&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bml6W15A,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060005092.gif?1688017959,,24500,,3,"옐로우, 데님3",0,PANTS > 반바지
머징 핀턱배색와이드슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507696&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=Zml3U1k%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060005082.gif?1687163805,,58800,,0,그레이,0,PANTS > 반바지
[여우슬랙스]오컬러링 쿨핀턱하프슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507463&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bmt6W15C,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001092.gif?1688718983,,21800,,5,"화이트, 핑크, 베이지, 블랙",0,PANTS > 반바지
[여우슬랙스]투라인벨트 핀턱와이드슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507456&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bWl3U1s%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001082.gif?1688718895,,38000,,17,"아이보리,크림, 핑크, 블랙",0,PANTS > 반바지
린크 와이드랩슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507230&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bm56W15M,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060004952.gif?1682410213,,52800,,4,"연카키, 블랙",0,PANTS > 반바지
피엔코 롱슬릿슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506946&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bmt0W15N,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001472.gif?1679961910,32800,14800,55,19,"아이보리,크림, 블랙",0,PANTS > 반바지
네오르 핀턱롤업배기슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506749&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=aGx3Ulw%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001282.gif?1677803322,34800,19800,43,18,"아이보리,크림, 블랙",0,PANTS > 반바지
누엘 투핀턱와이드슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506418&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=a2d3Ul0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060004782.gif?1673340988,45800,32100,30,2,"진베이지, 블랙",0,PANTS > 반바지
아르닌 핀턱와이드슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505359&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bm50W19G,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060004512.gif?1663844697,59000,41300,30,0,"딥브라운, 블랙",0,PANTS > 반바지
[made]슬릿와이드 뒷밴딩슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=504875&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=aG93Ul8%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060005002.gif?1684919231,29800,9800,67,8,"화이트, 블랙",0,PANTS > 반바지
데일리즈 밴딩슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=504149&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bmt3Ulg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060004172.gif?1650528976,34000,23800,30,21,"아이보리,크림, 베이지, 네이비, 블랙",0,PANTS > 반바지
모어프레쉬 롱부츠컷슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=503787&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bm15W19B,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001012.gif?1704857266,,39800,,238,"아이보리,크림, 챠콜, 블랙",0,PANTS > 반바지
로즈틴 투핀턱와이드슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=503672&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=aWx3Ulo%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060004112.gif?1648796302,,39800,,218,"베이지, 그레이, 블랙",0,PANTS > 반바지
슬리밍스판 일자슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=503559&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=ZmV%2BVg%3D%3D,"짧은,기본기장 선택하세요",//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001352.gif?1684919180,,13900,30,41,"핑크, 베이지, 블랙",0,PANTS > 반바지
엘라스틴 핀턱슬랙스(ver.사계절),https://www.chicfox.co.kr/shop/shopdetail.html?branduid=502388&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bmV%2BWQ%3D%3D,많은 성원에 사계절버전출시!!,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001382.gif?1684919206,38000,26600,30,23,"딥브라운, 블랙",0,PANTS > 반바지
관심집중 뒷밴딩부츠컷슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=499318&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bmx1W19N,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001262.gif?1607580421,29800,14900,50,48,"다홍, 네이비",0,PANTS > 반바지
데느와 4부팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=498564&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bm9%2FW1hE,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060002892.gif?1620780556,,34000,,78,"연베이지, 블랙",0,PANTS > 반바지
켈랑 핀턱와이드슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=497895&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=aWl3VV0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001492.gif?1684919194,,39800,,16,"연카키, 브라운, 네이비",0,PANTS > 반바지
시크벨 언발부츠컷슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=496041&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bGV5Uw%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001192.gif?1684919197,27500,5500,80,141,"브라운, 네이비, 블랙",0,PANTS > 반바지
시크릿커버 슬림핏슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=495959&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bmt7W1hH,핏에서 나오는 자신감 시크릿커버 슬림핏슬랙스,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060001182.gif?1607918191,39800,8000,80,96,"베이지, 핑크, 블랙",0,PANTS > 반바지
완벽한 슬랙스(본딩),https://www.chicfox.co.kr/shop/shopdetail.html?branduid=493144&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bml%2BW1hA,★재구매율의 신화★믿고사는 여우슬랙스! 한겨울에도 끄떡없는 본딩안감,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880060000522.gif?1606887416,,39800,,2,"네이비, 블랙",0,PANTS > 반바지
린던 핀턱 와이드 슬랙스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512524&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bGx3VVk%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030060006412.jpg?1743753134,,,,0,"아이보리,크림, 베이지, 챠콜, 블랙",0,PANTS > 반바지
노베르 큐롯 핀턱 버뮤다 팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512491&xcode=049&mcode=005&scode=&type=Y&sort=manual&cur_code=049005&search=&GfDT=bm51W1hC,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030050020232.jpg?1743395107,,,,1,네이비,0,PANTS > 반바지
