상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
바인드 배색 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=56725&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmp9W11B,디자인&원단 모두 고급지게 핏 정말 예쁜 썸머 니트에요 (3color),,,28500,,75,"rgb(255, 255, 255);, rgb(189, 172, 154);, rgb(0, 0, 0);",니트티
베리유 루즈핏 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62386&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=amV8Vw%3D%3D,"톡톡하면서 부드러운 소재감으로
여리여리한 루즈핏이 매력적인 니트
(5color)",,,31000,,11,"rgb(207, 187, 161);, rgb(252, 133, 13);, rgb(129, 186, 227);, rgb(125, 125, 125);, rgb(0, 0, 0);",니트티
모이스트 7부 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62315&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bGx3UFs%3D,"비스코스 혼용 소재로 촉촉한 터치감
심플하면서 여성스러운 무드의 7부 니트
(4color)",,,25000,,28,"rgb(245, 242, 237);, rgb(163, 163, 163);, rgb(51, 57, 77);, rgb(0, 0, 0);",니트티
마일드 홀가먼트 5부 니트 (2Types 라운드넥/브이넥),https://www.joamom.co.kr/shop/shopdetail.html?branduid=62274&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm10W11M,"높은 퀄리티와 부드러운 터치감까지!
램스울 소재로 포근함이 느껴지는 니트
(9color / 2type)",,31500,26800,15,80,"rgb(0, 0, 0);, rgb(41, 87, 55);, rgb(240, 239, 233);, rgb(133, 133, 133);, rgb(117, 48, 70);, rgb(90, 130, 176);, rgb(158, 149, 139);, rgb(173, 122, 194);, rgb(255, 255, 255);",니트티
스트라이프 버튼 니트 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62275&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aGx3UFU%3D,"자극없이 매끄러운 텍스처를 주는 비스코스
단정하면서 세련된 무드를 주는 니트 티!
(2color)",,,22000,,28,"rgb(0, 0, 0);, rgb(255, 254, 245);",니트티
봉주르 카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61136&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aWt3U1w%3D,"센스있는 레터링에 쨍한 컬러감으로
확실하게 포인트 되는, 니트아이템!
(3color)",,,25000,,42,"rgb(181, 103, 156);, rgb(10, 134, 70);, rgb(36, 50, 77);",니트티
캐시 울 보트넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61122&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bml9W15F,"가벼우면서도 폭닥한 캐시울 소재로 고급스러운,
여릿하게 여성스러운 분위기가 넘 예뻐요
(4color)",,44000,30800,30,5,"rgb(245, 241, 228);, rgb(84, 68, 57);, rgb(161, 101, 143);, rgb(104, 104, 107);",니트티
깜봉 데님배색 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61113&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bWp3U14%3D,"셔츠에 니트를 레이어드 한 듯!
발랄하면서도 흔하지 않게 매력 있어요~
(3color)",,29500,14700,50,21,"rgb(221, 215, 205);, rgb(141, 142, 142);, rgb(24, 29, 54);",니트티
네크리스 체인 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61102&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmx6W15H,"체인 포인트로 고급스러운!
밀도감 있는 쫀득한 니트로 자극없이 소재 퀄리티도 굿
(2color)",,47500,33200,30,0,"rgb(201, 195, 174);, rgb(0, 0, 0);",니트티
빅세일러 스트라이프 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61086&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmp0W15A,"여유있는 사이즈감으로 통통언니들도 편안하게
여리한듯 단정한 느낌 트렌디한 세일러카라
(2color)",,,32500,,16,"rgb(235, 231, 223);, rgb(0, 0, 0);",니트티
베베 셔츠 레이어드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61051&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=a2p3U1k%3D,"셔츠에 가디건을 입은 듯, 부해 보이지 않고
센스있게 레이어드룩은 연출 할 수 있는!
(3color)",,,36000,,28,"rgb(171, 171, 171);, rgb(23, 34, 48);, rgb(166, 141, 108);",니트티
피오나 꽈배기 반짚업 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61030&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bGV%2FVw%3D%3D,"트렌디하게 멋스러운 꽈배기 니트!
폭닥하게 기분좋은 포근함으로 착용감 굿!
(4color)",,,38000,,17,"rgb(240, 232, 211);, rgb(22, 131, 171);, rgb(77, 70, 57);, rgb(0, 0, 0);",니트티
펜던트 버튼 브이넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61036&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmx0W15D,"화사하게 톤 업! 시켜주는 큐빅 버튼 포인트
자극 없이 소프트한 터치감을 주는 소재
(3color)",,,22000,,97,"rgb(217, 205, 180);, rgb(227, 166, 152);, rgb(0, 0, 0);",니트티
로베디 보카시 꽈배기 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59184&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bWl3U1Q%3D,"매력적인 컬러감을 주는 보카시!
깔끔하고 세련된 무드를 주는 꽈배기 위빙
(5color)",,,25000,,33,"rgb(199, 187, 175);, rgb(141, 130, 124);, rgb(129, 116, 144);, rgb(138, 138, 138);, rgb(0, 0, 0);",니트티
플로린 배색 카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59085&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmx1W15N,"포인트 있는 배색 카라 디자인-
루트 주름 니트 스커트와 함께 해주세요!
(3color)",,,31000,,89,"rgb(215, 208, 202);, rgb(131, 111, 84);, rgb(0, 0, 0);",니트티
네디 진주 카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59008&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm9%2FW19E,단아하게 여성스러운 매력의 디자인 퍼프소매로 군살도 예쁘게 커버 되어요 (3color),,,23000,,54,"rgb(197, 184, 168);, rgb(34, 57, 47);, rgb(23, 23, 45);",니트티
스트라이프 케이프 숄 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58961&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmt8W19F,"케이프숄~ 살짝 걸쳐주는것만으로
분위기완전 달라지는거 아시죠?
(3color)",,31000,21700,30,14,"rgb(0, 0, 0);, rgb(245, 225, 98);, rgb(168, 139, 84);",니트티
블룸 양V넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58953&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bG53Ul4%3D,"페미닌한 무드의 벌룬 소매 디테일!
부드러운 착용감으로 자극없어요
(4color)",,,27000,,57,"rgb(0, 0, 0);, rgb(74, 106, 83);, rgb(118, 57, 56);, rgb(111, 81, 55);",니트티
퍼프 카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57128&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmp0W19H,"볼륨감 있는 소매 라인으로 매력 포인트!
다양한 디테일로 고급스러운 무드-
(7color)",,28500,19900,30,80,"rgb(145, 31, 31);, rgb(210, 162, 60);, rgb(205, 195, 185);, rgb(132, 102, 74);, rgb(0, 0, 0);",니트티
브레잇 V넥 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55841&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm55W19A,"보온성은 물론 그날의 코디에
은은한 포인트가 되어주는 니트 베스트-
(4color)",,,23500,,199,"rgb(206, 190, 174);, rgb(181, 186, 180);, rgb(173, 169, 168);, rgb(0, 0, 0);",니트티
루앙 백단추 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55554&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=Z2p3Ulk%3D,"뒷모습까지 신경쓴 백단추 디테일
스커트 셋트로 입으시면 우아함 완성!
(5color)",,,27000,,54,"rgb(127, 117, 105);, rgb(210, 201, 192);, rgb(0, 0, 0);, rgb(101, 159, 137);, rgb(112, 112, 112);",니트티
에브리 셔츠 레이어드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62771&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=Zmt3Ulo%3D,"하나만으로도 완성도 높은 코디 가능한 아이템
셔츠 카라 디자인으로 단정하고 포멀한 무드
(3color)",,,28500,,6,"rgb(212, 205, 184);, rgb(29, 39, 71);, rgb(0, 0, 0);",니트티
데일리 와이드 니트 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62734&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmx%2FW19D,"코디 시간 절약템! 편안하고 멋스러운-
여유로운 루즈핏으로 군살 커버까지 완벽해 !
(3color)",,,34500,,2,"rgb(212, 205, 188);, rgb(112, 109, 102);, rgb(0, 0, 0);",니트티
보송 브이넥 루즈핏 울 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62742&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aml3UlQ%3D,"보기만해도 따뜻해지는 보송, 폭신한 텍스쳐가 매력적♡
여리해보이는 V넥에 루즈핏으로 예쁘게 즐겨주세요!
(4color)",,,32500,,3,"rgb(232, 216, 227);, rgb(132, 194, 245);, rgb(125, 125, 125);, rgb(0, 0, 0);",니트티
엠보 블록 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62715&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmh8W19N,"고급스러운 브랜드 감성의 블록 디테일-!
어디든 다양하게 매치하기 좋아요 :)
(3color)",,,25000,,6,"rgb(245, 243, 240);, rgb(29, 29, 43);, rgb(170, 168, 173);",니트티
워셔블 캐시 브이넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62724&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=amh3UQ%3D%3D,"[홈세탁 가능] 세탁기 사용 가능한 워셔블★
도톰한 하찌짜임에 데일리하게 활용 좋은 V넥 니트
(5color)",,,32500,,2,"rgb(207, 193, 171);, rgb(232, 216, 135);, rgb(193, 163, 199);, rgb(168, 168, 168);, rgb(0, 0, 0);",니트티
퍼피 라운드넥 니트 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62639&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aG13UA%3D%3D,"귀여운 강아지 포인트가 되어 줄 따뜻한 니트!
사랑스러우면서 캐주얼한 분위기로 연출해드려요:)
(3color)",,,27000,,5,"rgb(122, 27, 27);, rgb(242, 222, 119);, rgb(43, 53, 102);",니트티
브람스 라글란 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62540&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmt4W14%3D,"배색 라인으로 포인트되는 깔끔한 니트
라글란 디자인으로 암홀 편하게 입어요
(4color)",,,31000,,13,"rgb(242, 241, 230);, rgb(117, 117, 117);, rgb(0, 0, 0);",니트티
로로 루즈핏 니트 집업,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62527&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=ZmZ3Ug%3D%3D,"브랜드감성이 묻어나는 디자인으로
여유있는 루즈핏으로 다양한 체형에도 OK
(3color)",,,53000,,4,"rgb(0, 0, 0);, rgb(252, 252, 252);, rgb(184, 186, 173);",니트티
댕댕이 니트 스웨터,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62461&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aWd3VQ%3D%3D,"귀여운 푸들 강아지가 내 품안에~
꼬불꼬불 입체감 있는 짜임으로 귀여운 포인트
(3color)",,25000,17500,30,7,"rgb(245, 240, 228);, rgb(217, 132, 169);, rgb(79, 122, 171);",니트티
프렌치 맥 브이넥 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61625&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bml4W1k%3D,"매일 똑같은 니트 베스트가 질리신 분들께,
보색의 컬러배색이 유니크한 니트베스트 추천 :)
(2color)",,,22800,,21,"rgb(207, 124, 162);, rgb(62, 89, 66);",니트티
뉴욕 울 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61563&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aW13Vw%3D%3D,"사랑스러운 색감~폭폭한 울소재로 따스함 듬뿍!
맨투맨처럼 편하게 입어지는 아이템
(3color)",,,45000,,3,"rgb(245, 243, 235);, rgb(156, 156, 156);, rgb(20, 37, 69);",니트티
앤디 피셔 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61565&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=Z2d3Vg%3D%3D,"울50% 하나만 레이어드해도 훈훈한 느낌
드롭숄더로 어깨라인 커버까지 세련된 핏
(3color)",,,38000,,3,"rgb(245, 242, 235);, rgb(189, 179, 159);, rgb(230, 186, 201);",니트티
시슬 패턴 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61547&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bGV1,"쉽게 보기힘든 고급스러운 니트 문양
브랜드 스타일로 고급진 세미룩에 너무 예뻐요
(3color)",,,28500,,9,"rgb(181, 173, 168);, rgb(82, 69, 64);, rgb(0, 0, 0);",니트티
체크 브러쉬 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61524&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm50W1U%3D,"도톰하고 유연한 니트로 레이어드에 굿
화사한 색감이 칙칙한 겨울 포인트!
(3color)",,,31000,,39,"rgb(247, 246, 245);, rgb(15, 19, 38);, rgb(112, 112, 112);",니트티
프릴 레이어드 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61419&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bWx3UFw%3D,"문의폭주! 레이어드 한 듯 은은하게 포인트 되는 프릴 디테일,
볼륨감 있는 퍼프 소매로 단품으로도 예뻐요!
(3color)",,,26500,,64,"rgb(0, 0, 0);, rgb(235, 228, 202);, rgb(171, 162, 145);",니트티
로미 울 캐시 브이넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61273&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmt6W11F,"보송한 울+캐시, 컬러도 고급지죠~
데일리로 멋스럽게 활용될 아이템
(6color)",,,44000,,10,"rgb(156, 145, 129);, rgb(252, 248, 232);, rgb(169, 38, 34);, rgb(86, 49, 18);, rgb(81, 81, 78);, rgb(1, 3, 8);",니트티
부클 울 브이넥 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59643&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm91W11G,"몽글몽글 부클리한 소재로 포근한 착용감
밋밋한 룩에 포인트있게 매치하기 좋아요
(2color)",,41800,29200,30,0,"rgb(167, 97, 134);, rgb(177, 172, 146);",니트티
헤로스 프릴 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59630&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bW53UF8%3D,"페미닌하게 포인트되는 프릴 디테일
이너 니트로 센스있게 활용도 좋아요
(2color)",,,22000,,50,"rgb(250, 249, 247);, rgb(0, 0, 0);",니트티
봉주르 배색 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59539&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmt%2BW11A,"배색 레터링으로 센스있게 포인트!
보들보들 자극없이 따뜻한 착용감
(3color)",,,23500,,43,"rgb(49, 84, 52);, rgb(195, 185, 175);, rgb(12, 14, 26);",니트티
에프런 골드버튼 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59392&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bml%2FW11B,"골드버튼으로 모던하게 세련된 포인트
부드러운 모달 혼방으로 착용감 굿!
(4color)",,,25000,,22,"rgb(218, 211, 209);, rgb(150, 138, 133);, rgb(87, 73, 56);, rgb(0, 0, 0);",니트티
런데이 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59333&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm1%2FW11C,이너로 활용하기 좋은 폴라 니트 보들보들 소프트하게 착용감 정말 좋아요 (5color),,,23000,,16,"rgb(212, 210, 208);, rgb(172, 156, 150);, rgb(169, 142, 155);, rgb(163, 163, 163);, rgb(0, 0, 0);",니트티
캐시 폴라 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59245&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmp3UFs%3D,어디에나 멋스럽게 레이어드하기 좋아요 옆버튼 포인트! 자극없는 포근한 소재 (3color),,,32500,,46,"rgb(181, 181, 181);, rgb(183, 166, 150);, rgb(0, 0, 0);",니트티
세일러 카라 양두 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59037&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm94W11M,세일러 카라로 여성스러운 포인트 탄탄한 양두짜임으로 자극없이 편해요 (4color),,,31000,,21,"rgb(222, 140, 153);, rgb(0, 0, 0);, rgb(196, 181, 147);, rgb(255, 255, 242);",니트티
알파카 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57855&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aWx3UFU%3D,"반응 너무 좋았던 알파카니트 재입고!
훌륭한 퀄리티 자랑하는 알파카+울!
(6color)",,,19800,,133,"rgb(204, 200, 191);, rgb(199, 179, 176);, rgb(154, 164, 177);, rgb(204, 151, 120);, rgb(122, 122, 122);, rgb(0, 0, 0);",니트티
P 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57811&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aGh3U1w%3D,"시즌마다 베스트! 포인트되는 로고 디자인
입는 순간 포근한 데일리 니트!
(4color)",,,31000,,180,"rgb(0, 0, 0);, rgb(255, 255, 255);, rgb(156, 156, 156);, rgb(98, 63, 45);",니트티
마크 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57703&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bml1W15F,"손쉽게 관리하기 넘 좋은 '워셔블니트'
핏, 소재 모두 만족스러웠던, 후기 보장된 ITEM★
(4color)",,,28500,,200,"rgb(231, 224, 216);, rgb(171, 158, 142);, rgb(117, 117, 119);, rgb(0, 0, 0);",니트티
홀가먼트 캐시 보트넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57642&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm94W15G,"슈퍼파인울+캐시 홀가먼트 퀄리티 굿
여릿한 실루엣의 니트, 핏 너무 예뻐요
(4color)",,,47000,,10,"rgb(215, 203, 196);, rgb(222, 62, 48);, rgb(147, 158, 186);, rgb(18, 23, 26);",니트티
꽈배기 캐시 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57561&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aG93U18%3D,"어깨라인 커버되어 결점보완템!
캐시미어 혼용으로 남다른 터치감
(3color)",,,29000,,48,"rgb(187, 173, 161);, rgb(50, 36, 23);, rgb(0, 0, 0);",니트티
제이아 단추 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57546&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm19W15A,"흐르듯이 자연스러운 핏감!
사선 단추 디자인이 포인트되어요
(5color)",,,22800,,18,"rgb(250, 246, 237);, rgb(193, 178, 161);, rgb(35, 59, 45);, rgb(116, 105, 97);, rgb(161, 161, 161);, rgb(0, 0, 0);",니트티
레이밍 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57289&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aW13U1k%3D,"보들보들~ 누구나 자극없이 편하게!
데일리하게 꾸안꾸 스타일로 딱~
(4color)",,,25500,,229,"rgb(240, 235, 218);, rgb(148, 138, 123);, rgb(135, 135, 135);, rgb(0, 0, 0);",니트티
언발란스 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=53147&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=Z2h3U1o%3D,"후기 보장! 정말 핏예쁜 스테디셀러템!
관리하기에도 넘 좋은 워셔블 니트 소재~
(9color)",,,25000,,1,"rgb(245, 245, 245);, rgb(227, 223, 207);, rgb(163, 154, 124);, rgb(235, 174, 181);, rgb(89, 75, 64);, rgb(18, 54, 25);, rgb(79, 129, 161);, rgb(94, 94, 94);, rgb(0, 0, 0);",니트티
헤인느 소매단추 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=49679&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bGl3U1s%3D,"매시즌 주문폭주, 베스트셀러! 활용도 좋고 소매단추로 포인트까지 (5color)",,,27000,,564,"rgb(254, 255, 254);, rgb(195, 195, 195);, rgb(253, 203, 202);, rgb(196, 181, 204);, rgb(0, 0, 0);",니트티
버티 뒷단추 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61027&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=Zm53U1Q%3D,"뒷단추를 더해 센스있는 포인트 톡!
보들보들~ 자극없이 기분 좋은 터치감
(4color)",,,,,4,"rgb(171, 176, 186);, rgb(173, 120, 132);, rgb(219, 214, 204);, rgb(0, 0, 0);",니트티
마론 루즈핏 3피스 니트 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61094&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=Z2p3U1U%3D,"이지한 니트 셋업 + 머플러까지! 실용성은 물론
보온성까지 확실히 챙긴 꾸안꾸 템!
(4color)",,,,,34,"rgb(69, 69, 69);, rgb(64, 56, 44);, rgb(0, 0, 0);",니트티
루프 박시핏 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62380&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=Zmt3Ulw%3D,"흔하지 않은 자수 포인트가 세련되게 돋보이는!
여유핏으로 누구나 입어주기 좋아요
(3color)",,,,,57,"rgb(235, 235, 235);, rgb(235, 228, 213);, rgb(0, 0, 0);",니트티
챌리스 브이넥 5부 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60861&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm99W19F,"세련된 무드를 주는 캐시미어 혼방 니트 -
보들보들~소프트한 촉감으로 자극 없어요
(6color)",,,,,29,"rgb(237, 232, 213);, rgb(191, 178, 153);, rgb(140, 131, 112);, rgb(84, 67, 36);, rgb(48, 48, 48);, rgb(0, 0, 0);",니트티
코지 라글란 코튼 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61761&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm90W19G,"내츄럴한 아웃핏의 담백한 코튼브랜딩 니트!
라글란 숄더로 안정감 있는 착용감 :)
(3color)",,,,,5,"rgb(228, 225, 220);, rgb(224, 174, 201);, rgb(16, 17, 22);",니트티
이세아 플리츠 V넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62042&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aWl3Ul8%3D,"높은 퀄리티를 자랑하는 탄탄한 소재 !
고급스러운 분위기를 주는 플리츠 포인트
(5color)",,,,,9,"rgb(255, 255, 255);, rgb(237, 234, 223);, rgb(240, 211, 224);, rgb(107, 107, 107);, rgb(0, 0, 0);",니트티
디브 보카시 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61097&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bWl3Ulg%3D,"가벼우면서도 폭폭하고 훈훈한 느낌~
말이 필요없는 가장 잘 입어지는 루즈핏 니트
(3color)",,,,,47,"rgb(207, 194, 184);, rgb(94, 94, 94);, rgb(117, 103, 97);",니트티
