상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
클레르 야상 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61743&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bW53U1o%3D,"가벼우면서도 탄탄한 텍스처의 퀄리티 좋은 원단.
간절기 부담 없이 다양한 스타일에 잘 어울러질
올 봄 강추 아이템입니다 :)
(3color)",,,84000,,3,"rgb(209, 206, 197);, rgb(104, 102, 82);, rgb(49, 50, 45);",OUTER
로랑쉬 골드버튼 브이넥 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59779&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmp4W15D,"극강의 부드러움으로 착용시 기부니가 너무 좋아요!
사이즈감까지 만족스런,단품으로 입기에도 좋은 가디건
(6color)",,,23500,,28,"rgb(250, 250, 250);, rgb(224, 214, 194);, rgb(220, 181, 199);, rgb(159, 191, 186);, rgb(130, 130, 130);, rgb(0, 0, 0);",OUTER
애리스 카라 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55844&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=am53U1Q%3D,"매시즌 스테디셀러! 차려입은듯한 디자인~
기본이면서도 은은한 카라 포인트
(6color)",,,27000,,273,"rgb(198, 193, 187);, rgb(0, 0, 0);, rgb(107, 107, 107);, rgb(168, 131, 131);, rgb(250, 249, 247);, rgb(145, 168, 163);",OUTER
레노 아가일 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62855&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=Zml3U1U%3D,"셔츠나 티 위 다양하게 레이어드 하기 좋은 니트 조끼
아가일 패턴에 깔끔하고 클래식한 분위기
(3color)",,,19800,,4,"rgb(222, 140, 204);, rgb(63, 162, 204);, rgb(0, 0, 0);",OUTER
누브 벌룬 집업 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62849&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=a2Z3Ulw%3D,"지금부터 간절기 내내 활용하기 좋은 1온스 집업 점퍼
허리라인을 잡아 준 실루엣으로 무조건 날씬해 보이는 핏!
(2color)",,,69800,,0,"rgb(191, 179, 151);, rgb(0, 0, 0);",OUTER
켈딘 롱 집업 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62847&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=Z2t3Ul0%3D,"3만원대 봄 아우터,휘뚜루마뚜루 활용좋은 롱 점퍼!
면합포 안감에 구김강한 겉감, 관리하기 수월해요~",,,35000,,1,"rgb(0, 0, 0);",OUTER
에밀리 스트라이프 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62825&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bm91W19G,"클래식한 스트라이프 배색 패턴에 금장 포인트
단품 또는 이너로 쭈~욱! 부드러운 착용감까지 굿!
(3color)",,,28500,,5,"rgb(151, 170, 191);, rgb(252, 251, 247);, rgb(38, 37, 69);",OUTER
퀼팅 매트 레더 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62810&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmZ3Ul8%3D,"매트한 질감으로 가벼우면서 보온성 유지에 굿!
변덕스런 간절기 날씨에 꺼내 입기 좋아요 :)
(2color)",,,53500,,2,"rgb(232, 228, 216);, rgb(0, 0, 0);",OUTER
코튼 스트라이프 집업 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62793&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bm13Ulg%3D,"심플한 디자인+깔끔한 스트라이프 패턴으로
미니멀하고 세련된 무드의 니트 가디건♡
(2color)",,,32500,,2,"rgb(250, 248, 245);, rgb(0, 0, 0);",OUTER
마론 스트라이프 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62767&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmp1W19B,"[조아맘 단독 특가] 입을 때 마다 느껴지는 고급스러움
배색 스트라이프 패턴으로 포인트 확실한 니트 가디건
(2color)",,49500,39500,20,5,"rgb(250, 245, 240);, rgb(0, 0, 0);",OUTER
마가렛 배색 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62764&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bm19W19C,"배색 라인 디테일에 실버 버튼 포인트로
고급스러운 분위기가 물씬 느껴지는 니트 가디건 :)
(3color)",,,28500,,1,"rgb(240, 236, 233);, rgb(153, 153, 153);, rgb(15, 23, 33);",OUTER
쿠쿠 스트라이프 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62762&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=aWh3Uls%3D,"입체감 느껴지는 와플짜임의 집업 니트 조끼
바지나 스커트에 레이어드하기 좋아 추천드려요!
(3color)",,,25000,,1,"rgb(237, 234, 221);, rgb(139, 169, 199);, rgb(0, 0, 0);",OUTER
후드 스트링 핸드메이드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62497&xcode=067&mcode=004&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=Z213UlQ%3D,"울함량 높아 보온성 좋은 후드 자켓
방방한 핏으로 경쾌하게 입어요~
(2color)",,,108500,,0,"rgb(242, 240, 230);, rgb(94, 84, 72);",OUTER
몽쥬 울 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62456&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bG93UlU%3D,"몽글몽글 폭닥하면서 톡톡한 두께감에
아방한핏이 너무나 매력적이죠!
(3color)",,32500,26000,20,14,"rgb(245, 245, 245);, rgb(48, 33, 25);, rgb(222, 132, 129);",OUTER
마블 멀티배색 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62455&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=aWp3UQ%3D%3D,"배색컬러와 짜임이 돋보이는 디자인으로
단품으로만 입어도 포인트되는 가디건!
(2color)",,,31000,,3,"rgb(168, 108, 186);, rgb(0, 0, 0);",OUTER
엘 터틀넥 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62452&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=aGl3UA%3D%3D,"앞뒤 막 바꿔 입을 수 있는 니트 조끼
따뜻한 터틀넥에 믹스 짜임으로 멋스러워요
(2color)",,,28500,,1,"rgb(172, 175, 176);, rgb(0, 0, 0);",OUTER
도어 퀼팅 패딩 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62450&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmx7W14%3D,"케이프형으로 후루룩 입기 좋은 패딩 조끼
가볍고 여유있어 누구나 입기 좋은!
(3color)",,,47500,,1,"rgb(250, 249, 240);, rgb(158, 136, 89);, rgb(0, 0, 0);",OUTER
허밍 후드 집업 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62436&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bml0W18%3D,"기분좋은 포근함으로, 아우터 단품으로
겨울에는 이너로 다양하게 입기좋은 머스트템
(3color)",,,28500,,10,"rgb(255, 253, 247);, rgb(245, 206, 210);, rgb(99, 105, 107);, rgb(0, 0, 0);",OUTER
러브 비딩 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61758&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmp1W1g%3D,"수작업으로 이루어진 비딩 포인트♡
프리미엄 RN사로 무너지지 않는 실루엣 연출!
(4color)",,55000,34600,37,3,"rgb(0, 0, 0);, rgb(249, 250, 235);, rgb(158, 199, 135);, rgb(230, 172, 230);",OUTER
무이 에코 레더 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61731&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bml1W1k%3D,"툭툭 걸치기 좋은 가볍고 편한 트렌치 레더 자켓
퀄리티 좋은 원단으로 멋스러워요 :)
(2color)",,121000,84700,30,0,"rgb(0, 0, 0);, rgb(245, 243, 235);",OUTER
콤마 하이넥 사파리 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61713&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bml%2FW1o%3D,"탄탄하고 윤기가 도는 퀄리티 좋은 원단,
체형에 맞게 핏 조절할 수 있는 멋스러운 점퍼♥
(2color)",,,99800,,13,"rgb(214, 205, 186);, rgb(0, 0, 0);",OUTER
[MADE] 라레 쥬얼리 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61679&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bGl3Vg%3D%3D,"(코튼50%) 쾌적하고 산뜻한 착용감♥
쥬얼리 포인트로 걸치기만 해도 스타일 UP!
(3color)",,,54000,,7,"rgb(0, 0, 0);, rgb(235, 181, 209);, rgb(237, 236, 218);",OUTER
시나몬 누빔 패딩,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61568&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=am13WQ%3D%3D,"박시한 핏이 아주 멋스러운 간절기패딩
야상느낌으로 어디든 툭툭 멋스럽게~!
(2color)",,,59000,,2,"rgb(209, 220, 188);, rgb(0, 0, 0);",OUTER
메리노울 핸드메이드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61497&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=Zm53WA%3D%3D,"메리노울100%, 차르르 윤기나는 고급스런 터치감!
모던 한 듯 여성스러운 핸드메이드 코트자켓
(S,M / 2color)",,,99000,,47,"rgb(153, 145, 139);, rgb(99, 99, 99);",OUTER
모노 후드 핸드메이드 코트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61130&xcode=067&mcode=004&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmh9W11E,"은은하게 윤기나는 카멜헤어 블렌딩 소재,
우아한 무드로 폭-걸쳐 주기 좋아요
(2color)",,159000,110000,31,7,"rgb(0, 0, 0);, rgb(69, 69, 69);",OUTER
[MADE] 피코 세미크롭 가죽 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60817&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=a2x3UF0%3D,"프렌치한 무드로 멋내기 좋은,
간절기 시즌 필수 레더자켓 추천드려요 :)
(3color)",,47000,39900,15,79,"rgb(118, 111, 101);, rgb(204, 192, 169);, rgb(0, 0, 0);",OUTER
킨더 카라 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59263&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bG13UF4%3D,니트탑으로 연출하기 좋은 고급진 무드! 보들하게 자극없는 캐시미어 블렌딩 소재 (3color),,,44000,,14,"rgb(208, 202, 200);, rgb(71, 51, 41);, rgb(0, 0, 0);",OUTER
뮤다 퀼팅 패딩 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59196&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmx7W11H,"남들 다 가지고있는 기본패딩은 이제그만
휘뚤마뚤 잘 입어지는데 유니크한 요런패딩 어때요?
(2color)",,,93000,,5,"rgb(0, 0, 0);, rgb(58, 71, 49);",OUTER
러디안 덕다운 패딩 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59174&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=amh3UFg%3D,"감각적인 퀼팅패턴이 멋스러운 덕다운패딩 센스있게 레이어드하기 좋은 후드 디자인 (F,L / 2color)",,44000,26400,40,28,"rgb(212, 204, 192);, rgb(0, 0, 0);",OUTER
케이프 바람막이,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58298&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=aW93UFk%3D,"가벼운 원단으로 한여름까지 쭉-
라운딩뿐만 아니라 데일리룩으로도 굿!
(2color)",,,69800,,2,"rgb(255, 255, 255);, rgb(0, 0, 0);",OUTER
루미오 비조 하이넥 사파리,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58053&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=Zmx3UFo%3D,"고밀도 바이오 코튼, 핏감 잘 빠졌어요
데일리부터 멋스러운 세미룩으로도 굿
(3color)",,,84000,,54,"rgb(186, 175, 144);, rgb(61, 61, 61);",OUTER
썸머 루즈핏 후드 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61983&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=aWt3UFs%3D,"라이트한 무게의 초경량 소재!
여름을 위한 가볍고 실용적인 점퍼★
(5color)",,,34500,,14,"rgb(255, 255, 255);, rgb(240, 235, 211);, rgb(245, 203, 226);, rgb(180, 217, 240);, rgb(0, 0, 0);",OUTER
클린 터치 후드 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61938&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmx5W11M,"가볍고 얇직한 소재로 여름까지 입기 좋아요!
캐주얼한 무드로 가볍게 툭 걸쳐봐요-
(4color)",,23500,17100,27,34,"rgb(0, 0, 0);, rgb(255, 255, 255);, rgb(140, 165, 168);, rgb(242, 138, 180);",OUTER
[MADE] 무아 텐셀 브이넥 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61889&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmt0W11N,"셋업과 단독으로 활용하기 좋은 자켓 !
소프트한 터치의 텐셀 블렌딩 소재로 한여름까지
(2color/1,2)",,,75000,,10,"rgb(128, 117, 106);, rgb(43, 47, 64);",OUTER
[MADE] 더무드 쿨링 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61891&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=a2x3U1w%3D,"여름에도 포기할 수 없는 자켓!
구김 걱정 없이 시원하게 걸치기 좋아요♡
(4color/1,2)",,,58500,,208,"rgb(255, 255, 255);, rgb(245, 213, 211);, rgb(204, 197, 188);, rgb(0, 0, 0);",OUTER
[MADE] 윈디 바스락 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61892&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=a2Z3U10%3D,"트렌디하게 활용하기 좋은,
하이넥 디자인 바스락 점퍼 보여드려요
(2color)",,45000,22500,50,20,"rgb(255, 255, 255);, rgb(0, 0, 0);",OUTER
메이빈 백 절개 베스트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61850&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bm55W15G,"가볍게 레이어드 하기 좋은 간절기 아우터
다양한 디테일로 포인트를 톡!
(3color) *베이지 5/1(목) 입고예정*",,,28500,,33,"rgb(0, 0, 0);, rgb(230, 223, 195);",OUTER
롤린 부클 스트라이프 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61851&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmx0W15H,"내츄럴한 무드- 쇄골라인 살짝 드러나는
여리한 V넥 스트라이프 니트 :)
(2color)",,32500,22700,30,0,"rgb(222, 213, 202);, rgb(22, 30, 71);",OUTER
레인보우 버튼 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61673&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=aGd3U1g%3D,"반짝반짝 - 룩의 포인트가 되어주는 버튼
입체감 있는 짜임으로 유니크함을 더했어요
(2color)",,49800,34800,30,4,"rgb(0, 0, 0);, rgb(250, 250, 250);",OUTER
스카이 골드 버튼 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61674&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=amZ3U1k%3D,"고슬고슬 매력적인 부클 소재 ♥
페미닌과 고급스러움을 동시에 느껴보세요",,48000,33600,30,9,"rgb(141, 161, 184);",OUTER
벨로체 린넨 썸머 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60659&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmt9W15C,여릿하게 한여름까지 쭉-입기 좋은 린넨 가디건! 쫀쫀한 시보리로 아방하게 떨어지는 핏감이 예뻐요 (6color),,,27000,,25,"rgb(255, 255, 255);, rgb(160, 156, 144);, rgb(187, 158, 158);, rgb(110, 143, 186);, rgb(85, 134, 102);, rgb(61, 61, 65);",OUTER
스트라이프 버튼 반팔 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60616&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmp7W15D,"세련되게 포인트가 되어 줄 스트라이프 가디건!
고슬한 터치감에 시원한 썸머 니트 소재
(2color)",,49500,34600,30,1,"rgb(62, 142, 222);, rgb(0, 0, 0);",OUTER
루하드 펀칭 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60321&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=Zmp3U1Q%3D,"스카시 펀칭이 매력적인 가디건!
여름시즌 시원하게 입기 좋은 니트소재
(3color)",,,48000,,14,"rgb(255, 255, 255);, rgb(16, 10, 64);, rgb(0, 0, 0);",OUTER
라므 브이넥 반팔 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58872&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=Z2p3U1U%3D,데일리하게 착용하기 좋은 세련된 무드 부드럽게 착용감도 굿! (5color),,,22800,,152,"rgb(255, 255, 255);, rgb(195, 174, 155);, rgb(138, 159, 164);, rgb(76, 98, 95);, rgb(0, 0, 0);",OUTER
캐시미어 니트 케이프,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62397&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bGV%2BUQ%3D%3D,"울 80%와 캐시미어가 블렌딩되어
고급스러움이 뚝뚝 묻어나오는 케이프니트
(3color)",,,76000,,3,"rgb(217, 213, 204);, rgb(252, 252, 247);, rgb(0, 0, 0);",OUTER
울 블렌딩 니트 가디건 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62375&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bml9W19F,"까슬거림 하나 없는 프리미엄울 30%~
여리여리한 페미닌 무드의 니트 세트템♡
(3color)",,53500,33500,37,1,"rgb(209, 204, 194);, rgb(171, 171, 171);, rgb(0, 0, 0);",OUTER
펄 블렌딩 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62350&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bml8W19G,"은은한 펄사가 블렌딩된 세련된 니트조끼
다양한 이너와 레이어드 하기 좋아요 :)
(4ciolor)",,27000,18900,30,1,"rgb(235, 233, 228);, rgb(240, 216, 232);, rgb(196, 196, 196);, rgb(12, 16, 59);",OUTER
펄 버튼 V넥 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62277&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmx0W19H,"포근포근~ 부드러운 터치감에
페미닌한 버튼이 포인트인 가디건♡
(5color)",,,28500,,11,"rgb(242, 241, 237);, rgb(79, 46, 26);, rgb(58, 77, 28);, rgb(194, 194, 194);, rgb(0, 0, 0);",OUTER
[MADE] 제니 트위드 울 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62221&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bm91W19A,"울30% 원사부터 디자인까지 퀄리티 훌륭한,
고급스럽고 러블리한 스탠다드핏 노카라 트위드 자켓!
(3color / 1, 2)",,98000,69000,30,35,"rgb(245, 243, 237);, rgb(237, 190, 209);, rgb(0, 0, 0);",OUTER
[MADE] 로랑 테일러드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62222&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmt7W19B,"베이직한 디자인에 트렌디함까지♡
간절기 필수 아우터 낙낙핏- 테일러드 자켓 !
(3color)",,83000,59800,28,30,"rgb(56, 51, 49);, rgb(199, 189, 169);, rgb(0, 0, 0);",OUTER
[MADE] 바네사 트위드 베스트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61598&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=Z2h3Ulo%3D,"(하이퀄리티)독보적인 소재감의 인생 조끼!
군살 걱정 없이 부담 없는 여유핏으로 추천드려요♡
(1,2 / 2color)",,,75000,,25,"rgb(245, 219, 154);, rgb(0, 0, 0);",OUTER
[MADE] 켄달 커버핏 투버튼 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61597&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=Zmh3Uls%3D,"누구에게나 어떤코디에나 가장 입기좋은 핏!
봉제,디테일,공정,원단 프리미엄급
(3color / 1,2)",,,69800,,113,"rgb(112, 100, 95);, rgb(242, 236, 228);, rgb(0, 0, 0);",OUTER
고티에 캐시울 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61135&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=ZmV%2BWQ%3D%3D,"고급스러운 버튼 포인트로 세련된,
훈훈함이 감도는 포근한 캐시울 소재
(4color)",,,29800,,27,"rgb(0, 0, 0);, rgb(250, 249, 247);, rgb(171, 166, 142);, rgb(73, 114, 186);",OUTER
메리노울 브이넥 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61125&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmx0W19N,"포근한 고퀄리티 원사 메리노울 100%
고급진 무드로 소장 가치 있는 가디건!
(4color)",,,43500,,14,"rgb(222, 215, 182);, rgb(235, 188, 235);, rgb(145, 145, 145);, rgb(84, 93, 125);",OUTER
코코디 포켓 스트링 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61105&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bGV9,"탄탄하게 밀도감 높은 바스락 소재로 지금 딱!
캐주얼하면서도 멋스럽게 입어주기 좋아요
(2color)",,74000,44500,40,0,"rgb(181, 164, 139);, rgb(0, 0, 0);",OUTER
마인 펄믹스 앙상블,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61053&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=aW93UA%3D%3D,"은은하고 고급스러운 펄 소재-
높은 활용도를 자랑하는 세트 상품♥
(5color)",,,59500,,9,"rgb(247, 245, 240);, rgb(227, 211, 222);, rgb(222, 216, 206);, rgb(50, 46, 66);, rgb(72, 77, 59);",OUTER
디센트 버튼 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61013&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmp5W14%3D,"고급스런 골드버튼으로 세련되게 포인트 되는,
쫀득하게 중량감있는 소재 퀄리티 굿!
(3color)",,46000,32200,30,3,"rgb(113, 102, 88);, rgb(35, 37, 43);, rgb(0, 0, 0);",OUTER
브엘리 버튼 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60916&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bW13Ug%3D%3D,"소프트하게 기분좋은 착용감!
히든 단작으로 깔끔하게 세련된 실루엣
(4color)",,,28500,,18,"rgb(235, 225, 221);, rgb(158, 147, 142);, rgb(116, 128, 140);, rgb(0, 0, 0);",OUTER
[MADE] 켄달 커버핏 투버튼 자켓 23FW,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60815&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bml4W1g%3D,"봉제,디테일,공정,원단 모두 프리미엄으로 준비했어요! (2color / 1,2)",,69800,48800,30,53,"rgb(128, 116, 108);, rgb(0, 0, 0);",OUTER
러블린 퍼프소매 진주 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59981&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bm18W1k%3D,"아방한 퍼프 소매로 여성스러운 무드
산뜻한 길이감으로 스커트 코디에 강추
(3color)",,,32500,,26,"rgb(212, 172, 170);, rgb(240, 231, 224);, rgb(0, 0, 0);",OUTER
케이런 버튼 울 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59231&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=amp3Vw%3D%3D,밋밋한 룩에 센스있게 레이어드하기 굿! 포근하게 보온성도 톡톡히 챙겨 드려요 (4color),,,36000,,126,"rgb(177, 164, 147);, rgb(118, 91, 76);, rgb(0, 0, 0);, rgb(235, 159, 145);",OUTER
소호 울 롱 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59183&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=aGZ3Vg%3D%3D,"[새해맞이 추가할인]바디라인 폭-감싸주는 포근한 울가디건
어디에나 걸쳐주기 좋아 활용도 만점
(3color)",,47500,38000,20,10,"rgb(178, 163, 148);, rgb(212, 164, 152);, rgb(120, 120, 120);",OUTER
[MADE] 루이 슬릿 핸드메이드 조끼 JJ05194,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59028&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bml%2FW1Q%3D,"포근~ 프리미엄 울 소재로 고급스러운 무드
시즌 상관없이 활용도 높은 핸드메이드 조끼!
(3color)",,169000,84500,50,49,"rgb(171, 156, 135);, rgb(146, 172, 179);, rgb(0, 0, 0);",OUTER
모빈드 스트링 후드 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57091&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=Z2Z3WA%3D%3D,"탄탄하고 사각사각한 원단감
면안감으로 부드럽고 톡톡한 아우터
(3color)",,,49800,,206,"rgb(192, 179, 160);, rgb(57, 67, 59);, rgb(0, 0, 0);",OUTER
에루아 V넥 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=56004&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bm1%2FW11E,티처럼 하나만 슥입어주어도 넘예뻐 살짝 여유있는 핏이라 내추럴해요 (7color),,,27000,,146,"rgb(229, 221, 210);, rgb(240, 227, 175);, rgb(227, 200, 179);, rgb(0, 0, 0);, rgb(204, 159, 140);, rgb(116, 146, 157);, rgb(161, 145, 129);",OUTER
라비드 진주 퍼프 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55728&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bGZ3UF0%3D,"밀도 높은 조직감의 니트 가디건!
페미닌한 무드를 연출해주어 강력 추천
(3color)",,,32500,,91,"rgb(18, 25, 35);, rgb(208, 198, 188);, rgb(0, 0, 0);",OUTER
